game_idx,a_team,n_hands,marks_a,marks_b,a_won
106,0,13,7,6,1
107,0,12,7,5,1
108,0,13,7,6,1
109,0,12,5,7,0
110,0,13,7,6,1
111,0,13,6,7,0
112,0,12,7,5,1
113,0,13,6,7,0
114,0,11,7,4,1
115,0,11,7,4,1
116,0,12,7,5,1
117,0,13,7,6,1
118,0,13,7,6,1
119,0,10,3,7,0
120,0,12,5,7,0
121,0,10,7,3,1
122,0,11,7,4,1
123,0,11,4,7,0
124,0,12,5,7,0
125,0,11,7,4,1
126,0,12,5,7,0
127,0,11,7,4,1
0,1,10,7,3,1
1,1,8,7,1,1
2,1,9,2,7,0
3,1,8,7,1,1
4,1,12,7,5,1
5,1,10,7,3,1
6,1,12,5,7,0
7,1,12,7,5,1
8,1,13,6,7,0
9,1,10,3,7,0
10,1,11,7,4,1
11,1,12,7,5,1
12,1,12,5,7,0
13,1,10,7,3,1
14,1,13,6,7,0
15,1,12,7,5,1
16,1,11,7,4,1
17,1,10,7,3,1
18,1,12,7,5,1
19,1,11,7,4,1
20,1,12,5,7,0
21,1,11,7,4,1
22,1,12,7,5,1
23,1,12,7,5,1
24,1,12,7,5,1
25,1,13,7,6,1
26,1,12,7,5,1
27,1,12,7,5,1
28,1,11,4,7,0
29,1,12,7,5,1
30,1,12,7,5,1
31,1,10,7,3,1
32,1,8,7,1,1
33,1,12,7,5,1
34,1,13,6,7,0
35,1,11,4,7,0
36,1,12,7,5,1
37,1,12,7,5,1
38,1,11,7,4,1
39,1,11,7,4,1
40,1,13,7,6,1
41,1,12,7,5,1
42,1,12,7,5,1
43,1,12,5,7,0
44,1,9,7,2,1
45,1,13,6,7,0
46,1,8,7,1,1
47,1,13,6,7,0
48,1,13,7,6,1
49,1,13,6,7,0
50,1,10,7,3,1
51,1,12,7,5,1
52,1,12,5,7,0
53,1,13,7,6,1
54,1,11,7,4,1
55,1,10,7,3,1
56,1,12,5,7,0
57,1,13,6,7,0
58,1,7,7,0,1
59,1,13,7,6,1
60,1,12,7,5,1
61,1,11,7,4,1
62,1,13,6,7,0
63,1,9,7,2,1
64,1,9,2,7,0
65,1,12,7,5,1
66,1,12,7,5,1
67,1,12,7,5,1
68,1,9,7,2,1
69,1,13,7,6,1
70,1,13,6,7,0
71,1,10,7,3,1
72,1,13,7,6,1
73,1,10,7,3,1
74,1,8,7,1,1
75,1,12,7,5,1
76,1,13,6,7,0
77,1,10,3,7,0
78,1,13,7,6,1
79,1,13,6,7,0
80,1,13,7,6,1
81,1,12,7,5,1
82,1,11,4,7,0
83,1,13,6,7,0
84,1,12,5,7,0
85,1,9,7,2,1
86,1,10,3,7,0
87,1,13,6,7,0
88,1,12,7,5,1
89,1,9,2,7,0
90,1,9,2,7,0
91,1,13,6,7,0
92,1,10,7,3,1
93,1,11,7,4,1
94,1,13,7,6,1
95,1,10,7,3,1
96,1,8,7,1,1
97,1,10,7,3,1
98,1,10,7,3,1
99,1,11,7,4,1
100,1,13,7,6,1
101,1,12,7,5,1
102,1,13,7,6,1
103,1,9,7,2,1
104,1,10,7,3,1
105,1,12,5,7,0
106,1,10,7,3,1
107,1,12,5,7,0
108,1,11,7,4,1
109,1,12,7,5,1
110,1,8,7,1,1
111,1,11,4,7,0
112,1,8,7,1,1
113,1,13,7,6,1
114,1,13,7,6,1
115,1,12,5,7,0
116,1,10,7,3,1
117,1,12,7,5,1
118,1,9,7,2,1
119,1,13,7,6,1
120,1,10,7,3,1
121,1,12,7,5,1
122,1,12,7,5,1
123,1,8,7,1,1
124,1,10,7,3,1
125,1,13,6,7,0
126,1,10,7,3,1
127,1,13,6,7,0
