utility_a,utility_b,n_samples,seed,a_team,bidder,decl_id,bid_value,team_a_pts,team_b_pts,margin,n_decisions_a,n_decisions_b
p_make,robust_q25,10,3007003635,1,2,0,30,23,19,4,14,14
p_make,robust_q25,10,2626397004,1,1,3,30,29,13,16,14,14
p_make,robust_q25,10,2146451486,1,1,0,30,35,7,28,14,14
p_make,robust_q25,10,1765844855,1,2,7,30,23,19,4,14,14
p_make,robust_q25,10,1385238224,1,3,3,30,34,8,26,14,14
p_make,robust_q25,10,3052776354,1,1,4,30,24,18,6,14,14
p_make,robust_q25,10,524686075,1,2,1,30,18,24,-6,14,14
p_make,robust_q25,10,2192224205,1,1,1,30,2,40,-38,14,14
p_make,robust_q25,10,1811617574,1,0,0,30,35,7,28,14,14
p_make,robust_q25,10,1431010943,1,3,1,30,40,2,38,14,14
p_make,robust_q25,10,951065425,1,2,4,30,28,14,14,14,14
p_make,robust_q25,10,570458794,1,1,0,30,7,35,-28,14,14
p_make,robust_q25,10,2237996924,1,2,7,30,29,13,16,14,14
p_make,robust_q25,10,1857390293,1,2,0,30,18,24,-6,14,14
p_make,robust_q25,10,1377444775,1,0,0,30,6,36,-30,14,14
p_make,robust_q25,10,996838144,1,2,9,30,7,35,-28,14,14
p_make,robust_q25,10,616231513,1,0,1,30,25,17,8,14,14
p_make,robust_q25,10,2283769643,1,2,8,30,25,17,8,14,14
p_make,robust_q25,10,4050646660,1,3,0,30,25,17,8,14,14
p_make,robust_q25,10,1423217494,1,3,3,30,35,7,28,14,14
p_make,robust_q25,10,1042610863,1,1,0,30,24,18,6,14,14
p_make,robust_q25,10,2710148993,1,0,4,30,1,41,-40,14,14
p_make,robust_q25,10,2329542362,1,0,0,30,36,6,30,14,14
p_make,robust_q25,10,4096419379,1,1,8,30,11,31,-20,14,14
p_make,robust_q25,10,1468990213,1,1,2,30,6,36,-30,14,14
p_make,robust_q25,10,1088383582,1,0,9,30,29,13,16,14,14
p_make,robust_q25,10,2755921712,1,1,3,30,20,22,-2,14,14
p_make,robust_q25,10,227831433,1,0,3,30,23,19,4,14,14
p_make,robust_q25,10,4142192098,1,1,3,30,18,24,-6,14,14
p_make,robust_q25,10,1514762932,1,3,1,30,12,30,-18,14,14
p_make,robust_q25,10,1134156301,1,0,6,30,30,12,18,14,14
p_make,robust_q25,10,654210783,1,2,5,30,18,24,-6,14,14
p_make,robust_q25,10,273604152,1,3,8,30,3,39,-36,14,14
p_make,robust_q25,10,1941142282,1,2,5,30,24,18,6,14,14
p_make,robust_q25,10,1560535651,1,0,4,30,25,17,8,14,14
p_make,robust_q25,10,3327412668,1,2,5,30,9,33,-24,14,14
p_make,robust_q25,10,699983502,1,3,5,30,36,6,30,14,14
p_make,robust_q25,10,319376871,1,2,6,30,7,35,-28,14,14
p_make,robust_q25,10,1986915001,1,3,7,30,17,25,-8,14,14
p_make,robust_q25,10,3753792018,1,2,9,30,11,31,-20,14,14
p_make,robust_q25,10,1126362852,1,3,9,30,2,40,-38,14,14
p_make,robust_q25,10,745756221,1,1,6,30,28,14,14,14,14
p_make,robust_q25,10,365149590,1,3,7,30,7,35,-28,14,14
p_make,robust_q25,10,4180171368,1,0,8,30,12,30,-18,14,14
p_make,robust_q25,10,3799564737,1,3,7,30,7,35,-28,14,14
p_make,robust_q25,10,1172135571,1,3,0,30,2,40,-38,14,14
p_make,robust_q25,10,791528940,1,0,6,30,24,18,6,14,14
p_make,robust_q25,10,2459067070,1,0,7,30,20,22,-2,14,14
p_make,robust_q25,10,4225944087,1,0,7,30,11,31,-20,14,14
p_make,robust_q25,10,3845337456,1,0,7,30,28,14,14,14,14
p_make,robust_q25,10,1217908290,1,3,0,30,19,23,-4,14,14
p_make,robust_q25,10,837301659,1,0,9,30,34,8,26,14,14
p_make,robust_q25,10,357356141,1,3,0,30,7,35,-28,14,14
p_make,robust_q25,10,4271716806,1,3,0,30,8,34,-26,14,14
p_make,robust_q25,10,3891110175,1,3,0,30,19,23,-4,14,14
p_make,robust_q25,10,1263681009,1,1,3,30,41,1,40,14,14
p_make,robust_q25,10,3030558026,1,3,5,30,35,7,28,14,14
p_make,robust_q25,10,403128860,1,3,6,30,30,12,18,14,14
p_make,robust_q25,10,22522229,1,3,0,30,12,30,-18,14,14
p_make,robust_q25,10,1690060359,1,0,8,30,36,6,30,14,14
p_make,robust_q25,10,3456937376,1,0,0,30,17,25,-8,14,14
p_make,robust_q25,10,3076330745,1,2,2,30,12,30,-18,14,14
p_make,robust_q25,10,448901579,1,2,5,30,34,8,26,14,14
p_make,robust_q25,10,68294948,1,1,7,30,8,34,-26,14,14
p_make,robust_q25,10,3883316726,1,0,8,30,11,31,-20,14,14
p_make,robust_q25,10,3502710095,1,0,1,30,25,17,8,14,14
p_make,robust_q25,10,875280929,1,1,6,30,2,40,-38,14,14
p_make,robust_q25,10,494674298,1,1,8,30,6,36,-30,14,14
p_make,robust_q25,10,114067667,1,3,0,30,18,24,-6,14,14
p_make,robust_q25,10,3929089445,1,2,9,30,11,31,-20,14,14
p_make,robust_q25,10,3548482814,1,1,7,30,40,2,38,14,14
p_make,robust_q25,10,921053648,1,3,2,30,21,21,0,14,14
cvar_10,robust_q25,10,1350870170,0,1,9,30,12,30,-18,14,14
cvar_10,robust_q25,10,970263539,0,1,2,30,26,16,10,14,14
cvar_10,robust_q25,10,2637801669,0,2,9,30,40,2,38,14,14
cvar_10,robust_q25,10,2257195038,0,2,1,30,29,13,16,14,14
cvar_10,robust_q25,10,1777249520,0,2,9,30,1,41,-40,14,14
cvar_10,robust_q25,10,1396642889,0,2,2,30,28,14,14,14,14
cvar_10,robust_q25,10,1016036258,0,1,5,30,22,20,2,14,14
cvar_10,robust_q25,10,2683574388,0,1,7,30,11,31,-20,14,14
cvar_10,robust_q25,10,155484109,0,1,3,30,34,8,26,14,14
cvar_10,robust_q25,10,1823022239,0,3,3,30,17,25,-8,14,14
cvar_10,robust_q25,10,1442415608,0,0,3,30,41,1,40,14,14
cvar_10,robust_q25,10,3109953738,0,1,9,30,29,13,16,14,14
cvar_10,robust_q25,10,581863459,0,0,7,30,19,23,-4,14,14
cvar_10,robust_q25,10,201256828,0,0,5,30,2,40,-38,14,14
cvar_10,robust_q25,10,1868794958,0,1,4,30,28,14,14,14,14
cvar_10,robust_q25,10,1488188327,0,2,9,30,25,17,8,14,14
cvar_10,robust_q25,10,1008242809,0,0,3,30,13,29,-16,14,14
cvar_10,robust_q25,10,627636178,0,0,4,30,28,14,14,14,14
cvar_10,robust_q25,10,2295174308,0,3,5,30,24,18,6,14,14
cvar_10,robust_q25,10,1914567677,0,3,4,30,29,13,16,14,14
cvar_10,robust_q25,10,3681444694,0,2,1,30,41,1,40,14,14
cvar_10,robust_q25,10,1054015528,0,0,5,30,13,29,-16,14,14
cvar_10,robust_q25,10,673408897,0,1,3,30,19,23,-4,14,14
cvar_10,robust_q25,10,2340947027,0,1,1,30,23,19,4,14,14
cvar_10,robust_q25,10,1960340396,0,3,0,30,35,7,28,14,14
cvar_10,robust_q25,10,1480394878,0,2,2,30,23,19,4,14,14
cvar_10,robust_q25,10,1099788247,0,3,0,30,23,19,4,14,14
cvar_10,robust_q25,10,719181616,0,0,7,30,17,25,-8,14,14
cvar_10,robust_q25,10,2386719746,0,2,3,30,12,30,-18,14,14
cvar_10,robust_q25,10,4153596763,0,2,0,30,42,0,42,14,14
cvar_10,robust_q25,10,1526167597,0,1,0,30,1,41,-40,14,14
cvar_10,robust_q25,10,1145560966,0,2,9,30,41,1,40,14,14
cvar_10,robust_q25,10,764954335,0,2,1,30,24,18,6,14,14
cvar_10,robust_q25,10,285008817,0,1,2,30,18,24,-6,14,14
cvar_10,robust_q25,10,4199369482,0,3,5,30,35,7,28,14,14
cvar_10,robust_q25,10,1571940316,0,0,3,30,19,23,-4,14,14
cvar_10,robust_q25,10,1191333685,0,2,8,30,28,14,14,14,14
cvar_10,robust_q25,10,711388167,0,3,0,30,19,23,-4,14,14
cvar_10,robust_q25,10,330781536,0,1,8,30,18,24,-6,14,14
cvar_10,robust_q25,10,4245142201,0,2,4,30,11,31,-20,14,14
cvar_10,robust_q25,10,1617713035,0,2,1,30,19,23,-4,14,14
cvar_10,robust_q25,10,3384590052,0,1,9,30,29,13,16,14,14
cvar_10,robust_q25,10,757160886,0,0,3,30,1,41,-40,14,14
cvar_10,robust_q25,10,376554255,0,3,9,30,30,12,18,14,14
cvar_10,robust_q25,10,2044092385,0,0,7,30,23,19,4,14,14
cvar_10,robust_q25,10,1663485754,0,0,0,30,25,17,8,14,14
cvar_10,robust_q25,10,3430362771,0,3,3,30,19,23,-4,14,14
cvar_10,robust_q25,10,802933605,0,1,1,30,19,23,-4,14,14
cvar_10,robust_q25,10,422326974,0,3,2,30,39,3,36,14,14
cvar_10,robust_q25,10,2089865104,0,2,4,30,29,13,16,14,14
cvar_10,robust_q25,10,3856742121,0,1,6,30,40,2,38,14,14
cvar_10,robust_q25,10,3476135490,0,1,5,30,31,11,20,14,14
cvar_10,robust_q25,10,848706324,0,0,4,30,24,18,6,14,14
cvar_10,robust_q25,10,468099693,0,0,0,30,0,42,-42,14,14
cvar_10,robust_q25,10,4283121471,0,2,3,30,2,40,-38,14,14
cvar_10,robust_q25,10,3902514840,0,3,0,30,24,18,6,14,14
cvar_10,robust_q25,10,1275085674,0,3,8,30,0,42,-42,14,14
cvar_10,robust_q25,10,894479043,0,2,1,30,8,34,-26,14,14
cvar_10,robust_q25,10,2661356060,0,3,2,30,12,30,-18,14,14
cvar_10,robust_q25,10,33926894,0,0,2,30,17,25,-8,14,14
cvar_10,robust_q25,10,3948287559,0,1,1,30,2,40,-38,14,14
cvar_10,robust_q25,10,1320858393,0,2,4,30,10,32,-22,14,14
cvar_10,robust_q25,10,3087735410,0,0,9,30,7,35,-28,14,14
cvar_10,robust_q25,10,460306244,0,3,1,30,24,18,6,14,14
cvar_10,robust_q25,10,79699613,0,0,5,30,42,0,42,14,14
cvar_10,robust_q25,10,3994060278,0,0,0,30,1,41,-40,14,14
cvar_10,robust_q25,10,3514114760,0,2,0,30,7,35,-28,14,14
cvar_10,robust_q25,10,3133508129,0,1,9,30,19,23,-4,14,14
cvar_10,robust_q25,10,506078963,0,1,4,30,19,23,-4,14,14
cvar_10,robust_q25,10,125472332,0,2,9,30,28,14,14,14,14
cvar_10,robust_q25,10,1793010462,0,1,8,30,12,30,-18,14,14
cvar_10,robust_q25,10,3559887479,0,2,1,30,32,10,22,14,14
cvar_10,robust_q25,10,3179280848,0,1,4,30,29,13,16,14,14
cvar_10,robust_q25,10,551851682,0,3,5,30,19,23,-4,14,14
cvar_10,robust_q25,10,171245051,0,2,8,30,18,24,-6,14,14
cvar_10,robust_q25,10,3986266829,0,1,2,30,18,24,-6,14,14
cvar_10,robust_q25,10,3605660198,0,0,7,30,13,29,-16,14,14
cvar_10,robust_q25,10,3225053567,0,3,6,30,15,27,-12,14,14
cvar_10,robust_q25,10,597624401,0,0,7,30,24,18,6,14,14
cvar_10,robust_q25,10,2364501418,0,2,4,30,18,24,-6,14,14
cvar_10,robust_q25,10,4032039548,0,2,7,30,1,41,-40,14,14
cvar_10,robust_q25,10,3651432917,0,0,9,30,11,31,-20,14,14
cvar_10,robust_q25,10,1024003751,0,2,7,30,24,18,6,14,14
cvar_10,robust_q25,10,2790880768,0,0,0,30,42,0,42,14,14
cvar_10,robust_q25,10,2410274137,0,3,6,30,1,41,-40,14,14
cvar_10,robust_q25,10,4077812267,0,2,2,30,17,25,-8,14,14
cvar_10,robust_q25,10,3697205636,0,0,9,30,12,30,-18,14,14
cvar_10,robust_q25,10,3217260118,0,2,6,30,24,18,6,14,14
cvar_10,robust_q25,10,2836653487,0,3,5,30,2,40,-38,14,14
cvar_10,robust_q25,10,209224321,0,0,3,30,0,42,-42,14,14
cvar_10,robust_q25,10,4123584986,0,1,4,30,31,11,20,14,14
cvar_10,robust_q25,10,1595494707,0,2,9,30,13,29,-16,14,14
cvar_10,robust_q25,10,3263032837,0,0,5,30,8,34,-26,14,14
cvar_10,robust_q25,10,2882426206,0,3,9,30,28,14,14,14,14
cvar_10,robust_q25,10,254997040,0,3,1,30,16,26,-10,14,14
cvar_10,robust_q25,10,4169357705,0,1,8,30,7,35,-28,14,14
cvar_10,robust_q25,10,1641267426,0,2,3,30,7,35,-28,14,14
cvar_10,robust_q25,10,3308805556,0,0,2,30,8,34,-26,14,14
cvar_10,robust_q25,10,2928198925,0,2,5,30,24,18,6,14,14
cvar_10,robust_q25,10,300769759,0,2,4,30,24,18,6,14,14
cvar_10,robust_q25,10,2067646776,0,0,4,30,8,34,-26,14,14
cvar_10,robust_q25,10,3735184906,0,3,8,30,35,7,28,14,14
cvar_10,robust_q25,10,3354578275,0,2,3,30,15,27,-12,14,14
cvar_10,robust_q25,10,2973971644,0,0,7,30,6,36,-30,14,14
cvar_10,robust_q25,10,2494026126,0,1,5,30,35,7,28,14,14
cvar_10,robust_q25,10,2113419495,0,0,5,30,31,11,20,14,14
cvar_10,robust_q25,10,3780957625,0,0,1,30,21,21,0,14,14
cvar_10,robust_q25,10,3400350994,0,0,7,30,13,29,-16,14,14
cvar_10,robust_q25,10,2920405476,0,0,6,30,23,19,4,14,14
cvar_10,robust_q25,10,2539798845,0,1,6,30,33,9,24,14,14
cvar_10,robust_q25,10,2159192214,0,2,4,30,30,12,18,14,14
cvar_10,robust_q25,10,3826730344,0,0,3,30,25,17,8,14,14
cvar_10,robust_q25,10,1298640065,0,2,5,30,0,42,-42,14,14
cvar_10,robust_q25,10,2966178195,0,2,6,30,36,6,30,14,14
cvar_10,robust_q25,10,2585571564,0,1,2,30,28,14,14,14,14
cvar_10,robust_q25,10,4253109694,0,1,8,30,29,13,16,14,14
cvar_10,robust_q25,10,1725019415,0,3,8,30,25,17,8,14,14
cvar_10,robust_q25,10,1344412784,0,1,1,30,28,14,14,14,14
cvar_10,robust_q25,10,3011950914,0,0,8,30,12,30,-18,14,14
cvar_10,robust_q25,10,2631344283,0,0,9,30,29,13,16,14,14
cvar_10,robust_q25,10,3915117,0,0,8,30,11,31,-20,14,14
cvar_10,robust_q25,10,1770792134,0,3,0,30,41,1,40,14,14
cvar_10,robust_q25,10,1390185503,0,0,2,30,24,18,6,14,14
cvar_10,robust_q25,10,3057723633,0,0,9,30,34,8,26,14,14
cvar_10,robust_q25,10,2677117002,0,1,2,30,29,13,16,14,14
cvar_10,robust_q25,10,2197171484,0,1,8,30,7,35,-28,14,14
cvar_10,robust_q25,10,1816564853,0,1,2,30,17,25,-8,14,14
cvar_10,robust_q25,10,3484102983,0,2,1,30,8,34,-26,14,14
cvar_10,robust_q25,10,3103496352,0,0,0,30,7,35,-28,14,14
cvar_10,robust_q25,10,575406073,0,2,9,30,0,42,-42,14,14
cvar_10,robust_q25,10,2242944203,0,0,4,30,0,42,-42,14,14
cvar_10,robust_q25,10,1862337572,0,2,6,30,29,13,16,14,14
cvar_10,robust_q25,10,3529875702,0,1,5,30,24,18,6,14,14
cvar_10,robust_q25,10,1001785423,0,0,6,30,34,8,26,14,14
cvar_10,robust_q25,10,2669323553,0,1,3,30,35,7,28,14,14
cvar_10,robust_q25,10,2288716922,0,1,9,30,25,17,8,14,14
cvar_10,robust_q25,10,1908110291,0,0,9,30,7,35,-28,14,14
cvar_10,robust_q25,10,1428164773,0,2,1,30,18,24,-6,14,14
cvar_10,robust_q25,10,1047558142,0,2,9,30,41,1,40,14,14
cvar_10,robust_q25,10,2715096272,0,0,7,30,22,20,2,14,14
cvar_10,robust_q25,10,2334489641,0,1,5,30,0,42,-42,14,14
cvar_10,robust_q25,10,1953883010,0,2,1,30,13,29,-16,14,14
cvar_10,robust_q25,10,1473937492,0,2,2,30,1,41,-40,14,14
cvar_10,robust_q25,10,1093330861,0,1,8,30,17,25,-8,14,14
cvar_10,robust_q25,10,2760868991,0,2,7,30,19,23,-4,14,14
cvar_10,robust_q25,10,2380262360,0,0,6,30,23,19,4,14,14
cvar_10,robust_q25,10,1900316842,0,1,7,30,3,39,-36,14,14
cvar_10,robust_q25,10,1519710211,0,2,0,30,24,18,6,14,14
cvar_10,robust_q25,10,1139103580,0,0,7,30,18,24,-6,14,14
cvar_10,robust_q25,10,2806641710,0,0,6,30,11,31,-20,14,14
cvar_10,robust_q25,10,278551431,0,0,5,30,34,8,26,14,14
cvar_10,robust_q25,10,1946089561,0,1,7,30,39,3,36,14,14
cvar_10,robust_q25,10,1565482930,0,1,3,30,28,14,14,14,14
cvar_10,robust_q25,10,3233021060,0,0,1,30,35,7,28,14,14
cvar_10,robust_q25,10,704930781,0,2,5,30,34,8,26,14,14
cvar_10,robust_q25,10,324324150,0,0,8,30,34,8,26,14,14
cvar_10,robust_q25,10,1991862280,0,1,2,30,7,35,-28,14,14
cvar_10,robust_q25,10,1611255649,0,1,8,30,17,25,-8,14,14
cvar_10,robust_q25,10,1131310131,0,0,3,30,25,17,8,14,14
cvar_10,robust_q25,10,750703500,0,2,2,30,7,35,-28,14,14
cvar_10,robust_q25,10,2418241630,0,1,4,30,20,22,-2,14,14
cvar_10,robust_q25,10,2037634999,0,3,4,30,17,25,-8,14,14
cvar_10,robust_q25,10,3804512016,0,0,3,30,22,20,2,14,14
cvar_10,robust_q25,10,1177082850,0,1,7,30,6,36,-30,14,14
cvar_10,robust_q25,10,796476219,0,3,0,30,30,12,18,14,14
cvar_10,robust_q25,10,2464014349,0,2,5,30,23,19,4,14,14
cvar_10,robust_q25,10,2083407718,0,0,9,30,25,17,8,14,14
cvar_10,robust_q25,10,3850284735,0,2,0,30,30,12,18,14,14
cvar_10,robust_q25,10,1222855569,0,0,8,30,42,0,42,14,14
cvar_10,robust_q25,10,842248938,0,3,0,30,41,1,40,14,14
cvar_10,robust_q25,10,2509787068,0,1,3,30,40,2,38,14,14
cvar_10,robust_q25,10,4276664085,0,0,9,30,24,18,6,14,14
cvar_10,robust_q25,10,1649234919,0,0,9,30,17,25,-8,14,14
cvar_10,robust_q25,10,1268628288,0,0,8,30,18,24,-6,14,14
cvar_10,robust_q25,10,888021657,0,3,7,30,24,18,6,14,14
cvar_10,robust_q25,10,408076139,0,2,2,30,29,13,16,14,14
cvar_10,robust_q25,10,27469508,0,1,4,30,0,42,-42,14,14
cvar_10,robust_q25,10,1695007638,0,2,6,30,31,11,20,14,14
cvar_10,robust_q25,10,1314401007,0,1,8,30,1,41,-40,14,14
cvar_10,robust_q25,10,834455489,0,0,8,30,41,1,40,14,14
cvar_10,robust_q25,10,453848858,0,3,5,30,12,30,-18,14,14
cvar_10,robust_q25,10,73242227,0,3,8,30,19,23,-4,14,14
cvar_10,robust_q25,10,1740780357,0,2,3,30,1,41,-40,14,14
cvar_10,robust_q25,10,3507657374,0,3,6,30,18,24,-6,14,14
cvar_10,robust_q25,10,880228208,0,1,4,30,35,7,28,14,14
cvar_10,robust_q25,10,499621577,0,0,2,30,35,7,28,14,14
cvar_10,robust_q25,10,119014946,0,2,2,30,40,2,38,14,14
cvar_10,robust_q25,10,3934036724,0,3,5,30,42,0,42,14,14
cvar_10,robust_q25,10,3553430093,0,0,2,30,24,18,6,14,14
cvar_10,robust_q25,10,926000927,0,2,8,30,3,39,-36,14,14
cvar_10,robust_q25,10,545394296,0,3,2,30,36,6,30,14,14
cvar_10,robust_q25,10,2212932426,0,1,6,30,18,24,-6,14,14
cvar_10,robust_q25,10,3979809443,0,2,5,30,0,42,-42,14,14
cvar_10,robust_q25,10,3599202812,0,1,1,30,23,19,4,14,14
cvar_10,robust_q25,10,971773646,0,2,8,30,6,36,-30,14,14
cvar_10,robust_q25,10,591167015,0,0,7,30,13,29,-16,14,14
cvar_10,robust_q25,10,111221497,0,1,6,30,13,29,-16,14,14
cvar_10,robust_q25,10,4025582162,0,1,7,30,6,36,-30,14,14
cvar_10,robust_q25,10,1398152996,0,0,9,30,3,39,-36,14,14
cvar_10,robust_q25,10,1017546365,0,0,9,30,12,30,-18,14,14
cvar_10,robust_q25,10,2784423382,0,2,3,30,26,16,10,14,14
cvar_10,robust_q25,10,156994216,0,3,2,30,17,25,-8,14,14
cvar_10,robust_q25,10,4071354881,0,2,7,30,1,41,-40,14,14
cvar_10,robust_q25,10,1443925715,0,0,6,30,30,12,18,14,14
cvar_10,robust_q25,10,3210802732,0,3,9,30,40,2,38,14,14
cvar_10,robust_q25,10,583373566,0,1,3,30,12,30,-18,14,14
cvar_10,robust_q25,10,202766935,0,3,2,30,19,23,-4,14,14
cvar_10,robust_q25,10,4117127600,0,0,7,30,24,18,6,14,14
cvar_10,robust_q25,10,3637182082,0,1,0,30,18,24,-6,14,14
cvar_10,robust_q25,10,3256575451,0,2,2,30,25,17,8,14,14
cvar_10,robust_q25,10,629146285,0,2,4,30,26,16,10,14,14
cvar_10,robust_q25,10,248539654,0,0,6,30,22,20,2,14,14
cvar_10,robust_q25,10,4162900319,0,2,8,30,0,42,-42,14,14
cvar_10,robust_q25,10,3682954801,0,1,9,30,35,7,28,14,14
cvar_10,robust_q25,10,3302348170,0,1,2,30,26,16,10,14,14
cvar_10,robust_q25,10,674919004,0,1,8,30,1,41,-40,14,14
cvar_10,robust_q25,10,294312373,0,2,5,30,17,25,-8,14,14
cvar_10,robust_q25,10,4109334151,0,2,8,30,12,30,-18,14,14
cvar_10,robust_q25,10,3728727520,0,2,4,30,14,28,-14,14,14
cvar_10,robust_q25,10,3348120889,0,1,6,30,24,18,6,14,14
cvar_10,robust_q25,10,720691723,0,1,6,30,29,13,16,14,14
cvar_10,robust_q25,10,2487568740,0,1,6,30,36,6,30,14,14
cvar_10,robust_q25,10,4155106870,0,3,6,30,19,23,-4,14,14
cvar_10,robust_q25,10,3774500239,0,1,7,30,12,30,-18,14,14
cvar_10,robust_q25,10,1147071073,0,0,2,30,34,8,26,14,14
cvar_10,robust_q25,10,2913948090,0,3,8,30,12,30,-18,14,14
cvar_10,robust_q25,10,2533341459,0,1,3,30,26,16,10,14,14
cvar_10,robust_q25,10,4200879589,0,0,5,30,18,24,-6,14,14
cvar_10,robust_q25,10,3820272958,0,2,5,30,24,18,6,14,14
cvar_10,robust_q25,10,3340327440,0,2,8,30,18,24,-6,14,14
cvar_10,robust_q25,10,2959720809,0,1,2,30,40,2,38,14,14
cvar_10,robust_q25,10,2579114178,0,2,2,30,28,14,14,14,14
cvar_10,robust_q25,10,4246652308,0,1,4,30,15,27,-12,14,14
cvar_10,robust_q25,10,1718562029,0,2,5,30,19,23,-4,14,14
cvar_10,robust_q25,10,3386100159,0,1,0,30,8,34,-26,14,14
cvar_10,robust_q25,10,3005493528,0,0,5,30,21,21,0,14,14
cvar_10,robust_q25,10,378064362,0,2,0,30,14,28,-14,14,14
cvar_10,robust_q25,10,4292425027,0,1,0,30,11,31,-20,14,14
cvar_10,robust_q25,10,1764334748,0,1,8,30,24,18,6,14,14
cvar_10,robust_q25,10,3431872878,0,3,8,30,30,12,18,14,14
cvar_10,robust_q25,10,3051266247,0,3,2,30,6,36,-30,14,14
cvar_10,robust_q25,10,423837081,0,3,9,30,12,30,-18,14,14
cvar_10,robust_q25,10,2190714098,0,3,2,30,24,18,6,14,14
cvar_10,robust_q25,10,3858252228,0,3,2,30,29,13,16,14,14
cvar_10,robust_q25,10,3477645597,0,0,8,30,18,24,-6,14,14
cvar_10,robust_q25,10,3097038966,0,2,7,30,36,6,30,14,14
cvar_10,robust_q25,10,2617093448,0,3,6,30,36,6,30,14,14
cvar_10,robust_q25,10,2236486817,0,3,5,30,29,13,16,14,14
cvar_10,robust_q25,10,3904024947,0,1,6,30,1,41,-40,14,14
cvar_10,robust_q25,10,3523418316,0,2,1,30,29,13,16,14,14
cvar_10,robust_q25,10,3043472798,0,0,2,30,42,0,42,14,14
cvar_10,robust_q25,10,2662866167,0,1,4,30,41,1,40,14,14
cvar_10,robust_q25,10,2282259536,0,0,0,30,24,18,6,14,14
cvar_10,robust_q25,10,3949797666,0,3,2,30,39,3,36,14,14
cvar_10,robust_q25,10,1421707387,0,0,6,30,33,9,24,14,14
cvar_10,robust_q25,10,3089245517,0,0,9,30,30,12,18,14,14
cvar_10,robust_q25,10,2708638886,0,3,2,30,35,7,28,14,14
cvar_10,robust_q25,10,2328032255,0,2,3,30,13,29,-16,14,14
cvar_10,robust_q25,10,1848086737,0,2,5,30,28,14,14,14,14
cvar_10,robust_q25,10,1467480106,0,2,2,30,9,33,-24,14,14
cvar_10,robust_q25,10,3135018236,0,3,8,30,30,12,18,14,14
cvar_10,robust_q25,10,2754411605,0,2,1,30,6,36,-30,14,14
cvar_10,robust_q25,10,126982439,0,0,9,30,34,8,26,14,14
cvar_10,robust_q25,10,1893859456,0,1,2,30,23,19,4,14,14
cvar_10,robust_q25,10,1513252825,0,3,7,30,23,19,4,14,14
cvar_10,robust_q25,10,3180790955,0,1,7,30,11,31,-20,14,14
cvar_10,robust_q25,10,2800184324,0,2,1,30,22,20,2,14,14
cvar_10,robust_q25,10,2320238806,0,2,6,30,20,22,-2,14,14
cvar_10,robust_q25,10,1939632175,0,1,5,30,41,1,40,14,14
cvar_10,robust_q25,10,3607170305,0,2,9,30,24,18,6,14,14
cvar_10,robust_q25,10,3226563674,0,1,1,30,13,29,-16,14,14
cvar_10,robust_q25,10,698473395,0,0,9,30,41,1,40,14,14
cvar_10,robust_q25,10,2366011525,0,1,8,30,30,12,18,14,14
cvar_10,robust_q25,10,1985404894,0,3,2,30,23,19,4,14,14
cvar_10,robust_q25,10,3652943024,0,1,7,30,12,30,-18,14,14
cvar_10,robust_q25,10,1124852745,0,0,8,30,12,30,-18,14,14
cvar_10,robust_q25,10,744246114,0,3,8,30,8,34,-26,14,14
cvar_10,robust_q25,10,2411784244,0,0,1,30,12,30,-18,14,14
cvar_10,robust_q25,10,2031177613,0,0,4,30,36,6,30,14,14
cvar_10,robust_q25,10,1551232095,0,1,9,30,17,25,-8,14,14
cvar_10,robust_q25,10,1170625464,0,2,6,30,14,28,-14,14,14
cvar_10,robust_q25,10,2838163594,0,3,9,30,0,42,-42,14,14
cvar_10,robust_q25,10,2457556963,0,2,2,30,41,1,40,14,14
cvar_10,robust_q25,10,2076950332,0,0,4,30,11,31,-20,14,14
cvar_10,robust_q25,10,1597004814,0,0,8,30,29,13,16,14,14
cvar_10,robust_q25,10,1216398183,0,1,8,30,1,41,-40,14,14
cvar_10,robust_q25,10,2883936313,0,1,5,30,13,29,-16,14,14
cvar_10,robust_q25,10,2503329682,0,2,2,30,29,13,16,14,14
cvar_10,robust_q25,10,2023384164,0,0,5,30,25,17,8,14,14
cvar_10,robust_q25,10,1642777533,0,2,5,30,0,42,-42,14,14
cvar_10,robust_q25,10,1262170902,0,1,4,30,8,34,-26,14,14
cvar_10,robust_q25,10,2929709032,0,1,6,30,1,41,-40,14,14
cvar_10,robust_q25,10,401618753,0,1,6,30,21,21,0,14,14
cvar_10,robust_q25,10,2069156883,0,3,4,30,34,8,26,14,14
cvar_10,robust_q25,10,1688550252,0,1,5,30,23,19,4,14,14
cvar_10,robust_q25,10,3356088382,0,3,9,30,41,1,40,14,14
cvar_10,robust_q25,10,827998103,0,0,2,30,25,17,8,14,14
cvar_10,robust_q25,10,447391472,0,2,2,30,0,42,-42,14,14
cvar_10,robust_q25,10,2114929602,0,1,6,30,25,17,8,14,14
cvar_10,robust_q25,10,1734322971,0,2,5,30,8,34,-26,14,14
cvar_10,robust_q25,10,1254377453,0,3,2,30,9,33,-24,14,14
cvar_10,robust_q25,10,873770822,0,2,4,30,34,8,26,14,14
cvar_10,robust_q25,10,493164191,0,2,6,30,34,8,26,14,14
cvar_10,robust_q25,10,2160702321,0,2,9,30,24,18,6,14,14
cvar_10,robust_q25,10,3927579338,0,1,6,30,36,6,30,14,14
