driver_kind,decl_id,decl_name,seat_role,holder_role,hidden_domino,action_n,mean_score,max_score,mean_q_delta,tail_low_mass_delta,shelf_high_mass_delta,conditioned_mass
impact,3,threes,bidder,right_setter,6-5,53,9.902980068944535,33.461734771728516,0.9621234210032337,-0.033559404647434656,-0.03145855286088333,0.2694072327044024
impact,1,ones,left_setter,bidder,5-5,75,9.895246496200562,48.82314682006836,-2.1490855662027997,0.06337294841806095,-0.06390282126764456,0.25957855158730164
impact,9,no-trump,bidder,bidder_partner,4-0,40,9.884581398963928,36.28626251220703,-3.6858399868011475,-0.002959537861170247,-0.05947391167283058,0.3211633928571428
impact,3,threes,right_setter,bidder_partner,4-2,34,9.876485908732695,35.74716567993164,3.0893729153801415,-0.07374935246565763,0.15662461782203002,0.2735379901960786
impact,6,sixes,bidder,left_setter,6-2,50,9.867263360023498,27.402996063232422,-5.93651849269867,0.05628543742001057,-0.13323998272418977,0.4152838095238095
impact,4,fours,right_setter,bidder,4-1,116,9.862178869288543,29.168569564819336,-7.34103346076505,0.05828703318823908,-0.07452763869439187,0.40587153633004924
impact,2,twos,bidder_partner,bidder,3-3,170,9.857512294544893,76.30548095703125,7.276502896757687,-0.11309770521543482,0.1144386111292988,0.28453821778711486
impact,3,threes,left_setter,bidder,5-4,57,9.854576874197575,32.5860595703125,2.83372714226706,-0.04899725046727741,0.053929342969990614,0.24087860275689232
impact,8,doubles-suit,right_setter,left_setter,3-0,67,9.845979605148088,53.43867492675781,-6.326692524240978,0.07681290679802395,-0.07614857314237908,0.27275666311300634
impact,7,doubles,right_setter,bidder_partner,5-4,56,9.844242466347557,36.267024993896484,-6.971080464976175,0.11387139635293611,-0.11855571132452626,0.3315982142857142
impact,8,doubles-suit,bidder,right_setter,5-0,64,9.842873059213161,35.84033966064453,5.945057675242424,-0.10749192343791947,0.0017187091580126435,0.2535942615327382
impact,8,doubles-suit,right_setter,bidder_partner,3-0,33,9.841531027447093,47.987998962402344,4.880776112729853,-0.09843807238520998,0.1080567150404959,0.23593181818181816
impact,3,threes,left_setter,bidder,5-5,84,9.839366543860663,30.72319221496582,-2.6179064569019137,0.05704467510804534,-0.06262469420298225,0.2162197066326532
impact,6,sixes,left_setter,right_setter,4-3,64,9.837304458022118,40.482337951660156,0.658943846821785,-0.004269845146609441,0.011752136902941857,0.33971533203125004
impact,1,ones,left_setter,bidder_partner,6-3,31,9.83434344491651,37.83694839477539,3.337682770144555,-0.060037901947995825,0.05084241355859464,0.3785188172043011
impact,9,no-trump,left_setter,bidder_partner,5-1,15,9.83278849919637,35.19131088256836,4.352166144053141,-0.05145742297172547,0.0971759557723999,0.3574555555555556
impact,7,doubles,right_setter,bidder,4-4,67,9.831454307285707,32.20954132080078,-7.710469425614201,0.054020832037316883,-0.073175291739293,0.4507524209310588
impact,2,twos,bidder_partner,left_setter,5-3,42,9.830837783359346,28.582767486572266,6.577292896452404,-0.14883262868083658,0.04399480909134062,0.26624837018140596
impact,1,ones,left_setter,right_setter,4-0,62,9.823594739360194,30.736225128173828,-5.296683957499843,0.038869453218555255,-0.042215772694157015,0.3000529473886331
impact,3,threes,right_setter,bidder,6-6,52,9.822199282737879,33.85872268676758,-3.4051649203667274,0.04865656243390941,-0.0508311026228162,0.3323145032051281
impact,9,no-trump,left_setter,bidder,1-1,37,9.821981720022253,41.8619499206543,-2.4103808854077315,0.025810791777346184,-0.006501691566931235,0.20986003861003863
impact,7,doubles,left_setter,right_setter,6-2,139,9.819034456349105,28.340370178222656,7.137504258601785,-0.07267544258690754,0.07646069777526444,0.32497582648167195
impact,1,ones,bidder_partner,left_setter,5-2,31,9.81677155437008,39.79719161987305,-0.07647498961417906,0.026141296448786894,-0.045520621442025705,0.30280059523809527
impact,0,blanks,right_setter,bidder_partner,3-2,143,9.815589701379096,35.247406005859375,5.688621227557842,-0.09332133632257476,0.10320319619576832,0.266831481018981
impact,6,sixes,bidder_partner,bidder,3-0,50,9.810654767751693,23.641647338867188,-2.6699634087085724,0.07484460420673714,0.015242719650268554,0.3053591666666667
impact,4,fours,left_setter,bidder_partner,4-1,95,9.810411769465397,32.170433044433594,-8.259631151902049,0.05660274086250482,-0.07373596767061635,0.39007581453634077
impact,4,fours,left_setter,bidder_partner,4-3,97,9.810250953300711,39.02989959716797,-7.874733617625286,0.07807622108843715,-0.07835156201701804,0.4096083701521846
impact,1,ones,bidder_partner,right_setter,6-0,39,9.804899344077477,30.367307662963867,7.430359308536236,-0.14231421359074423,0.09433067188813136,0.37994444444444436
impact,4,fours,bidder_partner,bidder,6-6,392,9.798451765155306,37.07212448120117,7.416534223118607,-0.1079287448587913,0.11488244476767046,0.3053558901239066
impact,8,doubles-suit,bidder,right_setter,3-3,11,9.794779723340815,24.24706268310547,5.127758893099698,-0.1515402143651789,0.015628917650742966,0.2232859848484848
impact,5,fives,bidder,bidder_partner,6-0,68,9.794152673553018,24.215896606445312,-7.875045131234562,0.01943830937927808,-0.17133141428605406,0.33413419117647075
impact,2,twos,left_setter,bidder,4-3,55,9.78610087741505,35.10984802246094,2.7685359738089823,-0.09245142086663029,0.09727474007416856,0.2645527597402597
impact,9,no-trump,bidder_partner,left_setter,3-3,31,9.783592497148822,38.04298782348633,0.20479912527145877,-0.004886427578786688,-0.03622162438208057,0.2390967741935484
impact,9,no-trump,left_setter,bidder_partner,3-2,88,9.778563093055379,37.16816711425781,1.5212492726065896,-0.04803820693037282,0.05230826435779983,0.3271019176136364
impact,6,sixes,bidder,right_setter,5-3,32,9.775936640799046,28.95317268371582,1.6704996898770332,-0.07677843328565359,0.03513239958556369,0.28855924479166667
impact,7,doubles,left_setter,right_setter,5-3,263,9.774732191753024,30.44950294494629,7.595275990409996,-0.08512908077671302,0.08964951228732845,0.3334944776389644
impact,8,doubles-suit,left_setter,bidder_partner,4-3,67,9.771603097666555,44.62373733520508,-6.106020710361538,0.07421998290428475,-0.10677218990428235,0.3794379886282871
impact,7,doubles,bidder_partner,bidder,5-2,106,9.769412356727528,25.996368408203125,5.93696636411379,-0.09636276391969625,0.10112913674674928,0.3394135922057505
impact,0,blanks,right_setter,bidder_partner,3-3,35,9.768124267033167,35.98394775390625,-6.306815678732736,0.1162045106291771,-0.09888605384954384,0.2577994897959183
impact,3,threes,right_setter,left_setter,6-2,44,9.767834533344615,27.92274284362793,-6.225343920967796,0.05555814862335948,-0.04458845406770706,0.2955018939393939
impact,5,fives,right_setter,bidder_partner,6-2,27,9.767391090039853,32.97981262207031,3.05850761908072,-0.08866216021555441,0.10503831560964938,0.23412114197530864
impact,4,fours,left_setter,right_setter,6-6,423,9.76459451558742,46.54116439819336,7.745864193349302,-0.09226668954158948,0.09247953802276729,0.32642683004052697
impact,4,fours,bidder,bidder_partner,6-2,66,9.76405054692066,34.811302185058594,2.6666430523901274,-0.021950511734096588,0.021179478615522385,0.2941471861471861
impact,4,fours,right_setter,bidder,5-5,124,9.759598560871616,39.37586975097656,-5.466565997369828,0.03847906537398118,-0.05280436383139703,0.3216411770353305
impact,1,ones,left_setter,right_setter,4-2,71,9.750980051470474,36.748172760009766,-4.489979028701782,0.05146407238929204,-0.06116677442906608,0.3283355549966464
impact,3,threes,left_setter,bidder,6-5,67,9.748103127550722,29.886478424072266,0.967546946966826,-0.04444163549802641,0.04467399462835112,0.23583395522388068
impact,5,fives,right_setter,bidder_partner,4-4,80,9.746789428591729,47.99627685546875,-5.048044967651367,0.11739178005227587,-0.11697050682269036,0.2376445312499998
impact,9,no-trump,left_setter,right_setter,3-2,165,9.746634536800963,42.17890930175781,-2.817170880057595,-0.026987360409023522,0.02430397579164216,0.3043520021645021
impact,8,doubles-suit,bidder_partner,bidder,3-1,70,9.74335069656372,47.37297821044922,1.132119587489537,-0.04056761200107368,-0.03578105042023318,0.316440943877551
impact,4,fours,right_setter,bidder_partner,5-3,65,9.742990207672118,45.790794372558594,3.3047913312911987,-0.08946128533436702,0.10273609361969507,0.28009010989010985
impact,8,doubles-suit,bidder_partner,left_setter,3-3,27,9.742845870830395,22.7730712890625,-0.6415378959090622,-0.05783593958174741,-0.045018616097944754,0.32361188271604946
impact,6,sixes,bidder_partner,bidder,3-3,369,9.737836970142556,37.14395523071289,6.952398365509866,-0.08476331341671908,0.13473451537109135,0.30523231223383646
impact,8,doubles-suit,right_setter,bidder,5-1,19,9.734911880995098,24.02703857421875,-0.6560736831865812,0.036576462419409504,-0.027069005526994403,0.3836271929824562
impact,6,sixes,right_setter,left_setter,1-1,94,9.731882538567199,38.210540771484375,6.29128634612611,-0.049379035321335515,0.0626208347446741,0.31567274569402226
impact,7,doubles,left_setter,bidder,6-2,25,9.723296642303467,21.146730422973633,-4.64890193939209,0.04709265319630504,-0.0659109403192997,0.33597654761904766
impact,3,threes,left_setter,bidder_partner,6-6,58,9.718485367709192,34.3547477722168,-6.660481732467125,0.07383098743920183,-0.07526827128282909,0.3462643678160919
impact,4,fours,bidder,bidder_partner,6-6,461,9.718400048588983,42.046207427978516,7.1455222096722455,-0.09955002690902548,0.11952322564023919,0.32170812674310517
impact,3,threes,left_setter,bidder_partner,6-4,92,9.716793988061989,25.771068572998047,0.8800080263096354,-0.010907792874723267,0.018599541776854057,0.38146412396480356
impact,2,twos,left_setter,bidder_partner,2-1,44,9.713775006207554,27.255290985107422,-4.577386753125624,0.017040158706632526,-0.040674367041157726,0.3399561011904763
impact,8,doubles-suit,bidder_partner,left_setter,2-2,14,9.70828526360648,33.645484924316406,5.818602051053729,-0.1073572358914784,0.029194757608430728,0.2718422619047619
impact,2,twos,bidder_partner,bidder,3-1,48,9.700639290114244,25.553539276123047,0.014878173669179281,-0.008600894599415673,-0.03042140230536461,0.3349961557539682
impact,8,doubles-suit,bidder_partner,left_setter,2-0,36,9.700608260101742,36.37321090698242,6.120607806576623,-0.129451681756311,0.0029215114191174507,0.22069593253968253
impact,4,fours,bidder_partner,right_setter,5-3,49,9.692034336985374,33.73503112792969,6.2037215476133385,-0.09893620324888913,0.0649196307878105,0.4001226311953353
impact,8,doubles-suit,right_setter,bidder_partner,2-0,63,9.687906030624632,29.057125091552734,4.666167486281622,-0.1388857163607128,0.20601352978320348,0.21058938019652304
impact,6,sixes,bidder,right_setter,3-3,29,9.68592394220418,29.010574340820312,-0.49815836034972094,-0.014982079637461695,-0.11121996312305846,0.30516594827586196
impact,4,fours,bidder_partner,bidder,5-2,60,9.680736148357392,26.51517677307129,-2.7525094668070476,-0.0010797404839346806,-0.09460714763651291,0.2876472222222223
impact,8,doubles-suit,bidder,bidder_partner,2-1,107,9.68053927265595,36.07069396972656,-2.32085732544694,0.01096751864577391,-0.020148640341847858,0.2736045282599021
impact,4,fours,bidder_partner,right_setter,5-1,38,9.679586536005923,34.88596725463867,7.647804084577058,-0.12293318061060027,0.06717797868738049,0.35002835213032574
impact,1,ones,bidder,left_setter,5-4,38,9.673385905592065,32.151512145996094,7.3236685426611645,-0.14664141206364883,0.0561490307905172,0.3176937656641605
impact,7,doubles,bidder_partner,right_setter,4-1,68,9.661280437427408,43.58369445800781,3.3161870889803944,-0.0780899573720115,0.048621997785042316,0.37220465686274506
impact,9,no-trump,left_setter,bidder_partner,4-1,66,9.66111009048693,39.45000457763672,3.5539944966634116,-0.12508504228158432,0.11892635939699231,0.31107954545454536
impact,7,doubles,right_setter,left_setter,5-0,90,9.65488903125127,53.05739212036133,-7.589789055453407,0.07326149619637161,-0.06979405615064833,0.2830099537037037
impact,3,threes,bidder,left_setter,3-1,41,9.654500644381454,30.4609375,-7.672801459707865,0.09046496115852057,-0.07159043212489384,0.41239939024390226
impact,9,no-trump,right_setter,bidder_partner,2-2,66,9.648385358579231,25.488624572753906,-6.438023559974901,0.11611067136806069,-0.12944300721089044,0.22550356240981245
impact,2,twos,right_setter,left_setter,4-0,85,9.641705294216381,25.762252807617188,-7.147530325721292,0.05587065682835494,-0.057982888291863835,0.3128755952380951
impact,0,blanks,left_setter,right_setter,1-1,43,9.639529793761497,32.46907424926758,-2.8438834811365883,0.021929699451077814,-0.03310256659291511,0.24880246400885933
impact,2,twos,bidder_partner,right_setter,5-5,74,9.638598305148047,44.047447204589844,-3.4178295586560226,0.03597458850944767,-0.0585609255106868,0.36525864703989713
impact,4,fours,bidder_partner,right_setter,4-3,63,9.637816272084676,38.058128356933594,-6.1668531932528055,0.07481638842635596,-0.08152023330330849,0.38786507936507936
impact,3,threes,bidder_partner,bidder,4-1,160,9.634039122611284,43.562767028808594,-3.4990853026509283,0.043177483769432,-0.033072764659300445,0.325978590029762
impact,4,fours,bidder_partner,right_setter,6-6,39,9.629089416601719,28.19961929321289,-5.240540638948098,0.15770866664556357,-0.09064623799461585,0.34172817460317473
impact,4,fours,right_setter,left_setter,6-6,479,9.625831684638165,37.354000091552734,7.119748755138453,-0.12014487950746913,0.12384411369864527,0.31595689494482526
impact,6,sixes,bidder,left_setter,5-0,42,9.620030119305564,33.26422119140625,6.490607204891386,-0.11497049352952413,0.10178770417613643,0.348515873015873
impact,2,twos,right_setter,bidder_partner,1-0,17,9.615640443914076,34.13592529296875,5.648300409317017,-0.1742593155187719,0.2224746843909516,0.27427573529411764
impact,3,threes,bidder,bidder_partner,2-1,75,9.608367363611857,28.791034698486328,-6.323351459503174,0.06770314753986895,-0.10315029636956752,0.27784408730158716
impact,3,threes,right_setter,bidder_partner,5-4,41,9.60503067912125,34.245445251464844,3.152933690606094,-0.061049227021413105,0.08754681439207095,0.248447880371661
impact,4,fours,left_setter,bidder,5-1,22,9.594532695683567,39.774147033691406,6.079708261923357,-0.1502014913342216,0.17157408967614174,0.2739488636363636
impact,9,no-trump,left_setter,right_setter,3-1,84,9.590566158294678,32.933143615722656,-0.43725660301390146,0.0008065220220790555,0.008649801924115135,0.2989174461451248
impact,8,doubles-suit,bidder_partner,bidder,3-3,64,9.589392945170403,34.83429718017578,3.6307324673980474,-0.06893304652840015,0.07876684295479208,0.31967473493303583
impact,9,no-trump,bidder_partner,right_setter,1-0,46,9.586484741905462,57.168968200683594,0.5673804788485818,0.00940298402438993,-0.014704077464082966,0.29217210144927536
impact,9,no-trump,left_setter,bidder,1-0,39,9.580713577759571,48.06039047241211,4.803608160752517,-0.11722561831657703,0.11482113905442067,0.24238568376068378
impact,4,fours,bidder,bidder_partner,6-3,77,9.580380596123733,28.88223648071289,2.605309150435708,-0.015714727277495573,0.08976716994513552,0.33798566017316
impact,1,ones,bidder_partner,left_setter,4-3,30,9.577697324752808,32.864871978759766,2.926328484217326,-0.07583947082360586,0.009632772207260132,0.2835636904761904
impact,8,doubles-suit,left_setter,bidder_partner,6-2,43,9.576954442401265,20.49335479736328,-0.8649230502372565,0.029868446117223696,-0.025426979284993437,0.3401618217054263
impact,8,doubles-suit,bidder_partner,bidder,4-4,71,9.57366581030295,31.96871566772461,2.9075173492163,-0.03372571559198214,0.005677614961160531,0.3067299631120053
impact,5,fives,right_setter,bidder,4-4,90,9.571931881374782,50.91082000732422,-4.856143395105998,0.10827899177869162,-0.10744028555022346,0.2930285383597884
impact,6,sixes,right_setter,left_setter,4-1,103,9.565158496782617,32.45119094848633,-5.383380394537472,0.048348490650611885,-0.05993004796068067,0.34042490175681916
impact,0,blanks,right_setter,left_setter,2-2,111,9.564474733026177,31.304039001464844,7.334832522246215,-0.04624971278118775,0.0487036406993866,0.3156591323466325
impact,0,blanks,bidder_partner,bidder,6-1,64,9.561567293480039,25.819503784179688,-7.312720127403736,0.08659366349456832,-0.11399106844328344,0.3226357886904762
