game_id,game_idx,trump_id,trump_name,move_idx,trick_idx,trick_position,active_player,seat_role,team,offense_score_before,defense_score_before,current_trick_count_before,current_winner_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,actual_mean_gap_to_best,actual_threshold_gap_to_best,actual_lower_tail_gap_to_safest,decision_scalar_ev_lying_by_omission,decision_high_variance_close_mean_count,decision_multi_peak_action_count,decision_max_shelf_gap,decision_max_std,decision_min_cvar_low_10,strategy_context_tags,matched_position_detectors,direct_label_readiness,missing_direct_label_fields,hidden_threat_available
sample_000_decl_0,0,0,blanks,0,0,0,0,bidder,offense,0,0,0,,6-0,7,6-0,20.396377563476562,6-0,0.5889999866485596,6-0,0.020000000949949026,1,1,1,0.0,0.0,0.0,True,0,6,50,23.147887744484375,-25.630000361474227,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,1,0,1,1,left_setter,defense,0,0,0,0,0-0,3,0-0,2.993762731552124,0-0,0.7580000758171082,0-0,0.24200001824647188,1,1,1,0.0,0.0,0.0,True,1,3,70,24.163729083538747,-38.42000020458363,called_suit_pressure|first_setter_response|first_trick,first_setter_pounce_window,needs_bid_and_set_margin,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,2,0,2,2,bidder_partner,offense,0,0,0,1,4-2,7,4-2,-21.23342514038086,5-4,0.052000001072883606,6-3,0.6260000197216868,1,2,3,0.0,3.725290298461914e-09,0.0030000051483511925,True,3,7,32,20.636813023279842,-42.0,first_trick|partner_count_donation|partner_third_seat_support,partner_forcedness_and_safety|partner_third_seat_safe_donation,needs_overtrump_belief|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,3,0,3,3,right_setter,defense,0,0,0,1,4-0,1,4-0,17.248010635375977,4-0,0.9250000715255737,4-0,0.07500000449363142,1,1,1,0.0,0.0,0.0,False,0,1,36,22.106738469122657,-25.79000059282407,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act,last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,4,1,0,1,left_setter,defense,0,1,0,,6-4,6,6-4,-0.3841632604598999,6-4,0.6450000405311584,6-4,0.3550000265240669,1,1,1,0.0,0.0,0.0,True,1,6,83,31.046047343648475,-42.0,called_suit_pressure|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,5,1,1,2,bidder_partner,offense,0,1,10,1,6-5,2,6-5,-4.048861503601074,6-5,0.25700002908706665,6-5,0.353000013390556,1,1,1,0.0,0.0,0.0,True,1,2,83,27.805642369105477,-42.0,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,6,1,2,3,right_setter,defense,0,1,10,2,6-6,1,6-6,6.7964253425598145,6-6,0.7680000066757202,6-6,0.23199999204371125,1,1,1,0.0,0.0,0.0,False,0,1,83,26.257139561073433,-40.769998461939394,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,7,1,3,0,bidder,offense,0,1,10,3,6-1,1,6-1,-4.147912979125977,6-1,0.05000000447034836,6-1,0.16800000937655568,1,1,1,0.0,0.0,0.0,False,0,1,37,12.927243207403478,-22.95000020414591,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,8,2,0,3,right_setter,defense,0,12,0,,1-1,5,1-1,4.843911170959473,1-1,0.818000078201294,1-1,0.18200000515207648,1,1,1,0.0,0.0,0.0,True,1,5,65,21.783327723266222,-33.56000004056841,setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,9,2,1,0,bidder,offense,0,12,0,3,2-1,1,2-1,8.498466491699219,2-1,0.24500001966953278,2-1,0.007000000565312803,1,1,1,0.0,0.0,0.0,False,0,1,27,12.388995030912579,-12.620000232476741,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,10,2,2,1,left_setter,defense,0,12,0,3,3-1,1,3-1,13.921599388122559,3-1,0.9980000257492065,3-1,0.0020000000949949026,1,1,1,0.0,0.0,0.0,False,0,1,41,16.727735611010683,-13.370000367052853,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,11,2,3,2,bidder_partner,offense,0,12,0,3,4-1,1,4-1,-20.115591049194336,4-1,0.046000003814697266,4-1,0.6859999760054052,1,1,1,0.0,0.0,0.0,False,0,1,27,15.124185335272246,-32.84999985061586,last_to_act|partner_count_donation,first_trick_public_belief_update|last_to_act_closure_policy|partner_forcedness_and_safety,needs_overtrump_belief|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,12,3,0,3,right_setter,defense,0,18,0,,4-4,4,4-4,2.6599314212799072,4-4,0.7790000438690186,4-4,0.2209999980404973,1,1,1,0.0,0.0,0.0,True,1,4,60,21.41088781305809,-30.090000005438924,setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,13,3,1,0,bidder,offense,0,18,0,3,2-0,4,2-0,16.77295684814453,2-0,0.5470000505447388,2-0,0.0,1,1,1,0.0,0.0,0.0,False,1,4,43,15.84957604066889,-16.160000007599592,called_suit_pressure,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,14,3,2,1,left_setter,defense,0,18,0,0,5-2,4,5-2,6.672112941741943,5-2,0.9149999618530273,5-2,0.08500000555068254,1,1,1,0.0,0.0,0.0,True,0,4,58,23.688668496492554,-30.02000000094995,called_suit_pressure,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,15,3,3,2,bidder_partner,offense,0,18,0,0,5-4,1,5-4,-1.997459888458252,5-4,0.20900002121925354,5-4,0.2869999719550833,1,1,1,0.0,0.0,0.0,False,0,1,58,21.145661672512386,-28.0,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,16,4,0,0,bidder,offense,1,18,0,,5-0,3,5-0,16.214431762695312,5-0,0.6570000648498535,5-0,0.0,1,1,1,0.0,0.0,0.0,True,1,3,46,18.84574350721785,-16.769999846816063,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,17,4,1,1,left_setter,defense,1,18,5,0,1-0,2,1-0,-3.703152894973755,1-0,0.8500000238418579,1-0,0.1500000129453838,1,1,1,0.0,0.0,0.0,False,2,2,38,11.73100466016931,-23.910000273026526,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,18,4,2,2,bidder_partner,offense,1,18,5,0,2-2,3,2-2,13.494962692260742,2-2,0.5020000338554382,2-2,0.0,1,1,1,0.0,0.0,0.0,True,1,3,46,18.830800834234154,-17.21000001579523,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,19,4,3,3,right_setter,defense,1,18,5,0,5-1,3,5-1,-8.698376655578613,5-1,0.6110000610351562,5-1,0.38899995386600494,1,1,1,0.0,0.0,0.0,True,1,3,46,19.908232921008068,-30.0,last_to_act|late_hand|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure|setter_count_before_certainty,distribution_labels_ready|needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,20,5,0,0,bidder,offense,7,18,0,,5-3,2,5-3,-9.611444473266602,5-3,0.22999998927116394,5-5,0.5950000435113907,1,1,2,0.0,0.0,0.0559999980032444,True,2,2,44,18.320557367766543,-23.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,21,5,1,1,left_setter,defense,7,18,0,0,3-0,2,3-0,13.339170455932617,3-0,1.0,3-0,0.0,1,1,1,0.0,0.0,0.0,False,1,2,32,12.492318806963128,-8.350000001490116,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,22,5,2,2,bidder_partner,offense,7,18,0,1,3-3,2,3-3,4.593667984008789,3-3,0.2630000114440918,3-3,0.0,1,1,1,0.0,0.0,0.0,False,1,2,42,17.90809821531737,-23.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,23,5,3,3,right_setter,defense,7,18,0,1,3-2,2,3-2,6.25435733795166,3-2,1.0000001192092896,3-2,0.0,1,1,1,0.0,0.0,0.0,True,1,2,44,22.16197227542528,-21.0,last_to_act|late_hand|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure|setter_count_before_certainty,distribution_labels_ready|needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,24,6,0,1,left_setter,defense,7,24,0,,6-2,1,6-2,1.0261249542236328,6-2,1.0000001192092896,6-2,0.0,1,1,1,0.0,0.0,0.0,False,0,1,33,16.5629191795422,-17.0,late_hand|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,25,6,1,2,bidder_partner,offense,7,24,0,1,6-3,1,6-3,16.462644577026367,6-3,0.0,6-3,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,1.9073486328125e-06,16.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,26,6,2,3,right_setter,defense,7,24,0,2,4-3,1,4-3,-16.453935623168945,4-3,1.0,4-3,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,1.9073486328125e-06,-16.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_000_decl_0,0,0,blanks,27,6,3,0,bidder,offense,7,24,0,2,5-5,1,5-5,16.292434692382812,5-5,0.0,5-5,0.0,1,1,1,0.0,0.0,0.0,False,0,0,,1.9073486328125e-06,16.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,distribution_labels_ready|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,0,0,0,0,bidder,offense,0,0,0,,6-1,7,3-3,-4.70527458190918,6-1,0.20200000703334808,3-3,0.32900002505630255,2,1,2,5.584524154663086,0.0,0.14199996553361416,True,0,7,83,27.16188066446189,-41.969999730587006,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,1,0,1,1,left_setter,defense,0,0,0,0,3-1,1,3-1,-8.279997825622559,3-1,0.5800000429153442,3-1,0.42000000504776835,1,1,1,0.0,0.0,0.0,False,0,1,83,27.138510999995468,-42.0,called_suit_pressure|first_setter_response|first_trick,first_setter_pounce_window,needs_bid_and_set_margin,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,2,0,2,2,bidder_partner,offense,0,0,0,0,1-0,3,1-0,33.033634185791016,1-0,0.8560000061988831,1-0,0.0020000000949949026,1,1,1,0.0,0.0,0.0,False,1,2,34,20.781752960313902,-19.48000041069463,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,3,0,3,3,right_setter,defense,0,0,0,0,5-1,2,5-1,-22.276493072509766,5-1,0.3529999852180481,5-1,0.646999972872436,1,1,1,0.0,0.0,0.0,True,1,2,33,19.45569134678205,-42.0,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,needs_bid_and_set_margin|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,4,1,0,0,bidder,offense,1,0,0,,3-3,6,3-3,-3.439521551132202,3-3,0.23999999463558197,3-3,0.3339999821037054,1,1,1,0.0,0.0,0.0,True,0,6,83,27.375454833550254,-42.0,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,5,1,1,1,left_setter,defense,1,0,0,0,3-0,2,3-0,-6.241373062133789,3-0,0.6320000290870667,3-0,0.3679999967571348,1,1,1,0.0,0.0,0.0,True,1,2,83,26.379338635302013,-41.96999987959862,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,6,1,2,2,bidder_partner,offense,1,0,0,0,3-2,1,3-2,32.09785842895508,3-2,0.8630000352859497,3-2,0.010000000474974513,1,1,1,0.0,0.0,0.0,False,0,1,22,15.155295052873383,-6.2700008624233305,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,needs_overtrump_belief|public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,7,1,3,3,right_setter,defense,1,0,5,0,5-3,2,5-3,-19.10221290588379,5-3,0.42399999499320984,5-3,0.5759999607689679,1,1,1,0.0,0.0,0.0,True,1,2,71,22.432056839983836,-42.0,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
sample_001_decl_1,1,1,ones,8,2,0,0,bidder,offense,7,0,0,,5-0,5,6-4,-17.195560455322266,5-0,0.1510000079870224,6-4,0.5379999654833227,2,1,3,0.48137855529785156,0.0,0.05300002242438495,True,2,5,82,26.279947110243345,-41.250000022351735,,first_trick_public_belief_update,public_context_ready,bid_amount|bid_margin|hidden_world_ownership,False
