path,corpus_family,bytes,size_gib,start_seed,end_seed,seed_count,inferred_decl_policy,inspected,game_count,decision_count,decl_counts_json,sample_counts_json,schema,has_bid_value,bid_values_json,has_oracle_softmax_per_seat,has_legal_mask_per_seat,has_voids_per_seat,blob_keys_json,game_attrs_json,decision_attrs_json,load_seconds
gus/data/corpus_train_chunk_6100-6199.pt,legacy_seed_mod_decl,1130525149,1.0529,6100,6199,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 800, ""4000"": 1100, ""4800"": 500}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.227
gus/data/corpus_train_chunk_6200-6299.pt,legacy_seed_mod_decl,1157405149,1.0779,6200,6299,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 400, ""4000"": 1400, ""4800"": 400, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.233
gus/data/corpus_train_chunk_6300-6399.pt,legacy_seed_mod_decl,1166365149,1.0863,6300,6399,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""3200"": 700, ""4000"": 1600, ""4800"": 200, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.249
gus/data/corpus_train_chunk_6400-6499.pt,legacy_seed_mod_decl,1282845213,1.1947,6400,6499,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""3200"": 400, ""4000"": 1200, ""4800"": 700, ""5600"": 200, ""6400"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.243
gus/data/corpus_train_chunk_6500-6599.pt,legacy_seed_mod_decl,1229085213,1.1447,6500,6599,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""3200"": 500, ""4000"": 1200, ""4800"": 900}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.261
gus/data/corpus_train_chunk_6600-6699.pt,legacy_seed_mod_decl,1211165149,1.128,6600,6699,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 300, ""4000"": 1400, ""4800"": 500, ""5600"": 200}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.238
gus/data/corpus_train_chunk_6700-6799.pt,legacy_seed_mod_decl,1166365149,1.0863,6700,6799,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 400, ""4000"": 1300, ""4800"": 500, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.234
gus/data/corpus_train_chunk_6800-6899.pt,legacy_seed_mod_decl,1103645149,1.0278,6800,6899,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 1000, ""4000"": 1000, ""4800"": 400}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.234
gus/data/corpus_train_chunk_6900-6999.pt,legacy_seed_mod_decl,1238045213,1.153,6900,6999,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 100, ""3200"": 500, ""4000"": 1000, ""4800"": 800, ""5600"": 200}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.271
gus/data/corpus_train_chunk_700-799.pt,legacy_seed_mod_decl,1112582369,1.0362,700,799,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 700, ""4000"": 1200, ""4800"": 400}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""enumerate"", ""posterior"", ""results"", ""seeds""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.228
gus/data/corpus_train_chunk_7000-7099.pt,legacy_seed_mod_decl,1184285149,1.103,7000,7099,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 600, ""4000"": 900, ""4800"": 600, ""5600"": 100, ""6400"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.256
gus/data/corpus_train_chunk_7100-7199.pt,legacy_seed_mod_decl,1148445149,1.0696,7100,7199,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 100, ""2400"": 200, ""3200"": 400, ""4000"": 1400, ""4800"": 400, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.25
gus/data/corpus_train_chunk_7200-7299.pt,legacy_seed_mod_decl,1076765149,1.0028,7200,7299,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 500, ""3200"": 500, ""4000"": 1400, ""4800"": 200}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.245
gus/data/corpus_train_chunk_7300-7399.pt,legacy_seed_mod_decl,1202205149,1.1196,7300,7399,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 100, ""3200"": 300, ""4000"": 1600, ""4800"": 600}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.25
gus/data/corpus_train_chunk_7400-7499.pt,legacy_seed_mod_decl,1202205213,1.1196,7400,7499,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 100, ""3200"": 700, ""4000"": 900, ""4800"": 800, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.253
gus/data/corpus_train_chunk_7500-7599.pt,legacy_seed_mod_decl,1103645149,1.0278,7500,7599,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 800, ""4000"": 1100, ""4800"": 400}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.229
gus/data/corpus_train_chunk_7600-7699.pt,legacy_seed_mod_decl,1211165213,1.128,7600,7699,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 100, ""3200"": 600, ""4000"": 900, ""4800"": 1000}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.258
gus/data/corpus_train_chunk_7700-7799.pt,legacy_seed_mod_decl,1202205149,1.1196,7700,7799,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 100, ""2400"": 100, ""3200"": 600, ""4000"": 800, ""4800"": 800, ""5600"": 200}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.235
gus/data/corpus_train_chunk_7800-7899.pt,legacy_seed_mod_decl,1121565149,1.0445,7800,7899,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 100, ""2400"": 300, ""3200"": 500, ""4000"": 1200, ""4800"": 400, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.228
gus/data/corpus_train_chunk_7900-7999.pt,legacy_seed_mod_decl,1175325149,1.0946,7900,7999,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 400, ""4000"": 1100, ""4800"": 800}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.239
gus/data/corpus_train_chunk_800-899.pt,legacy_seed_mod_decl,1139462369,1.0612,800,899,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 200, ""2400"": 100, ""3200"": 600, ""4000"": 1000, ""4800"": 600, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""enumerate"", ""posterior"", ""results"", ""seeds""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.249
gus/data/corpus_train_chunk_8000-8099.pt,legacy_seed_mod_decl,1184285213,1.103,8000,8099,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""3200"": 1000, ""4000"": 800, ""4800"": 700, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.238
gus/data/corpus_train_chunk_8100-8199.pt,legacy_seed_mod_decl,1157405149,1.0779,8100,8199,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 700, ""4000"": 800, ""4800"": 700, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.253
gus/data/corpus_train_chunk_8200-8299.pt,legacy_seed_mod_decl,1175325149,1.0946,8200,8299,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 600, ""4000"": 1100, ""4800"": 600, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.236
gus/data/corpus_train_chunk_8300-8399.pt,legacy_seed_mod_decl,1121565149,1.0445,8300,8399,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 400, ""3200"": 600, ""4000"": 1100, ""4800"": 400, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.241
gus/data/corpus_train_chunk_8400-8499.pt,legacy_seed_mod_decl,1076765149,1.0028,8400,8499,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 100, ""2400"": 300, ""3200"": 900, ""4000"": 800, ""4800"": 500}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.231
gus/data/corpus_train_chunk_8500-8599.pt,legacy_seed_mod_decl,1175325149,1.0946,8500,8599,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""3200"": 700, ""4000"": 1400, ""4800"": 500}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.253
gus/data/corpus_train_chunk_8600-8699.pt,legacy_seed_mod_decl,1148445149,1.0696,8600,8699,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 700, ""4000"": 1200, ""4800"": 400, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.238
gus/data/corpus_train_chunk_8700-8799.pt,legacy_seed_mod_decl,1148445149,1.0696,8700,8799,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 700, ""4000"": 1100, ""4800"": 600}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.276
