game_idx,seed,decl_id,decl_name,bid_value,decision_idx,trick_idx,trick_position,actor,seat_role,team,offense_score_before,defense_score_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,decision_scalar_ev_lying_by_omission,decision_multi_peak_action_count,decision_max_std,decision_max_shelf_gap,decision_max_hidden_impact,decision_max_hidden_downside,decision_max_hidden_upside,strategy_context_tags,matched_position_detectors,distribution_shape_tags
0,9420,0,blanks,30,0,0,0,0,bidder,offense,0,0,0-0,7,0-0,13.978635787963867,0-0,0.4779999852180481,0-0,0.10700000077486038,1,1,1,True,7,26.31812858581543,74,33.74500743299723,18.64906806498766,31.885392118245363,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,1,0,1,1,left_setter,defense,0,0,4-0,1,4-0,-18.48149871826172,4-0,0.4580000042915344,4-0,0.5299999713897705,1,1,1,False,1,21.517894744873047,35,15.835419669747353,11.537529654800892,14.4631976634264,called_suit_pressure|first_setter_response|first_trick,first_setter_pounce_window,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,2,0,2,2,bidder_partner,offense,0,0,2-0,1,2-0,1.47882080078125,2-0,0.27300000190734863,2-0,0.22300000488758087,1,1,1,False,1,24.548768997192383,83,19.828350365161896,11.452327065169811,18.982337683439255,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,3,0,3,3,right_setter,defense,0,0,1-0,2,1-0,-1.454593300819397,1-0,0.7400000095367432,1-0,0.22699999809265137,1,1,1,True,2,24.398191452026367,82,34.27616607397795,17.77211706340313,31.727048438042402,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act,last_to_act_closure_policy,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,4,1,0,0,bidder,offense,1,0,6-4,6,3-0,0.8641179800033569,6-4,0.2720000147819519,3-0,0.2590000033378601,2,1,2,True,6,25.962373733520508,76,33.38738156855106,18.553711716085672,31.503178648650646,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,5,1,1,1,left_setter,defense,1,0,6-5,1,6-5,3.06524920463562,6-5,0.7269999980926514,6-5,0.26100000739097595,1,1,1,False,1,27.44146156311035,83,20.002122029662132,17.512832462787628,19.057352535426617,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,6,1,2,2,bidder_partner,offense,1,0,6-1,1,6-1,-30.516971588134766,6-1,0.01600000075995922,6-1,0.8140000104904175,1,1,1,False,1,15.634660720825195,13,14.194703925400972,7.161421379074454,13.07303212955594,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf
0,9420,0,blanks,30,7,1,3,3,right_setter,defense,1,0,6-3,3,6-3,29.325849533081055,6-2,1.0,6-2,0.0,1,2,2,True,3,15.4472017288208,24,12.935206413269043,6.985507965087891,12.935206413269043,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,8,2,0,1,left_setter,defense,1,11,4-4,5,4-4,-3.913740634918213,4-4,0.6190000176429749,4-4,0.367000013589859,1,1,1,True,5,22.587589263916016,63,26.543687880039215,15.911041922867298,24.213687926530838,setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,9,2,1,2,bidder_partner,offense,1,11,4-1,1,4-1,-14.793014526367188,4-1,0.13600000739097595,4-1,0.5879999995231628,1,1,1,False,1,21.168542861938477,64,20.3009512424469,10.041684340685606,18.822489768266678,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,10,2,2,3,right_setter,defense,1,11,4-3,2,4-3,15.215194702148438,4-3,0.9350000023841858,4-3,0.0560000017285347,1,1,1,True,2,21.009550094604492,52,21.741262204013765,15.228328883647919,21.368444326799363,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,11,2,3,0,bidder,offense,1,11,5-4,1,5-4,0.2713850438594818,5-4,0.22100000083446503,5-4,0.18199999630451202,1,1,1,False,1,17.68878173828125,50,23.55168115347624,17.538953110575676,22.68659135326743,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,12,3,0,1,left_setter,defense,1,17,3-1,4,3-1,-8.790801048278809,3-1,0.5659999847412109,3-1,0.4269999861717224,1,1,1,True,4,21.251405715942383,60,25.875909611582756,17.699293956160545,23.5809096544981,setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,13,3,1,2,bidder_partner,offense,1,17,3-3,1,3-3,1.2659348249435425,3-3,0.24799999594688416,3-3,0.20000000298023224,1,1,1,False,1,21.00275230407715,60,17.496250450611115,11.087208703160286,16.861418962478638,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,14,3,2,3,right_setter,defense,1,17,6-2,4,6-6,1.7218480110168457,6-2,0.8970000147819519,6-6,0.06499999761581421,2,1,2,True,4,19.934078216552734,58,30.78031814098358,13.39645004272461,29.120318204164505,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,15,3,3,0,bidder,offense,1,17,3-2,1,3-2,23.5637149810791,3-2,0.7730000019073486,3-2,0.0,1,1,1,False,1,9.860562324523926,25,9.057868480682373,5.005824685096741,9.057868480682373,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,16,4,0,2,bidder_partner,offense,7,17,2-2,3,1-1,-8.335668563842773,2-2,0.1420000046491623,2-2,0.47999998927116394,2,1,1,True,3,17.165069580078125,48,19.865071415901184,13.496843680739403,18.101088270545006,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,17,4,1,3,right_setter,defense,7,17,4-2,1,4-2,9.755520820617676,4-2,0.9390000104904175,4-2,0.052000001072883606,1,1,1,False,1,13.815204620361328,45,14.318118065595627,10.947883129119873,14.058118060231209,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,18,4,2,0,bidder,offense,7,17,2-1,1,2-1,12.712861061096191,2-1,0.5820000171661377,2-1,0.0,1,1,1,False,1,11.919227600097656,31,15.463541507720947,8.309431374073029,15.463541507720947,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,19,4,3,1,left_setter,defense,7,17,5-1,3,5-1,-9.260951042175293,5-1,0.43799999356269836,5-1,0.5619999766349792,1,1,1,True,3,18.044857025146484,46,28.674705266952515,15.559176862239838,25.86470538377762,last_to_act|late_hand|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,20,5,0,2,bidder_partner,offense,8,17,5-2,2,1-1,-10.57620906829834,5-2,0.15600000321865082,1-1,0.5210000276565552,2,1,2,True,2,16.44080352783203,46,20.4793418943882,14.561236381530762,18.20221059024334,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,21,5,1,3,right_setter,defense,8,17,6-6,2,6-6,12.072327613830566,6-6,0.9679999947547913,6-6,0.03200000151991844,1,1,1,False,2,14.634907722473145,44,22.283743530511856,14.304648786783218,21.663743540644646,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,22,5,2,0,bidder,offense,8,17,5-0,2,5-0,4.848007678985596,5-0,0.3400000035762787,5-0,0.0,1,1,1,False,2,16.33945655822754,44,42.84272915124893,20.31005796790123,40.367729127407074,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,23,5,3,1,left_setter,defense,8,17,5-3,2,5-3,-11.973672866821289,5-3,0.3409999907016754,5-3,0.6589999794960022,1,1,1,True,2,15.321374893188477,33,27.88062822818756,14.443073630332947,24.58562833070755,last_to_act|late_hand|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9420,0,blanks,30,24,6,0,0,bidder,offense,14,17,3-0,1,3-0,-8.8154296875,3-0,0.0,3-0,0.0,1,1,1,False,1,14.255056381225586,34,25.436676025390625,8.061614990234375,25.436676025390625,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,25,6,1,1,left_setter,defense,14,17,5-5,1,5-5,0.08896005153656006,5-5,1.0,5-5,0.0,1,1,1,False,1,16.82720184326172,34,16.8272043466568,16.827197432518005,16.8272043466568,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9420,0,blanks,30,26,6,2,2,bidder_partner,offense,14,17,1-1,1,1-1,-17.144563674926758,1-1,0.0,1-1,0.0,1,1,1,False,0,1.9073486328125e-06,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
0,9420,0,blanks,30,27,6,3,3,right_setter,defense,14,17,6-0,1,6-0,16.974319458007812,6-0,1.0,6-0,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,called_suit_pressure|last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
1,9421,1,ones,30,0,0,0,0,bidder,offense,0,0,6-6,7,3-3,3.810620069503784,6-6,0.2849999964237213,3-3,0.1899999976158142,2,1,2,True,7,27.271127700805664,82,30.38905870169401,17.820224098861217,28.697392027825117,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9421,1,ones,30,1,0,1,1,left_setter,defense,0,0,6-2,2,6-2,-2.871718168258667,6-2,0.6549999713897705,6-2,0.328000009059906,1,1,1,True,2,24.08191680908203,69,15.70650029182434,14.784303784370422,11.797593265771866,first_setter_response|first_trick|setter_count_pressure,first_setter_pounce_window|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9421,1,ones,30,2,0,2,2,bidder_partner,offense,0,0,6-5,3,6-0,-14.669594764709473,6-5,0.12600000202655792,6-0,0.4970000088214874,3,1,3,True,3,24.798301696777344,83,27.00064927339554,18.163921531289816,24.747453704476357,first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
