game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,15,5-0,1,3,right_setter,1000,313,0.313,-10.942256927490234,1.8358101844787598,12.778067111968994,0.46799999475479126,0.24281150102615356,-0.2251884937286377,0.13699999451637268,0.30351439118385315,0.16651439666748047,21.230426788330078,21.55779457092285,0.32736778259277344,16.695096015930176,0.0,15.569153547286987
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,21,6-0,2,0,bidder,1000,338,0.338,-10.942256927490234,-21.082481384277344,-10.14022445678711,0.46799999475479126,0.7307692170143127,0.2627692222595215,0.13699999451637268,0.041420117020606995,-0.09557987749576569,21.230426788330078,16.508220672607422,-4.722206115722656,13.723715454339981,13.245816066861153,0.0
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,21,6-0,0,2,bidder_partner,1000,323,0.323,-10.942256927490234,-20.979997634887695,-10.037740707397461,0.46799999475479126,0.6842105388641357,0.21621054410934448,0.13699999451637268,0.018575850874185562,-0.11842414364218712,21.230426788330078,15.053812026977539,-6.176614761352539,13.384087584912777,12.791966866701841,0.0
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,17,5-2,1,3,right_setter,1000,323,0.323,-10.942256927490234,-18.32504653930664,-7.382789611816406,0.46799999475479126,0.5913312435150146,0.12333124876022339,0.13699999451637268,0.04334365203976631,-0.09365634247660637,21.230426788330078,16.770662307739258,-4.45976448059082,9.552665524184704,9.084383811801672,0.0
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,15,5-0,2,0,bidder,1000,351,0.351,-10.942256927490234,-17.95808219909668,-7.015825271606445,0.46799999475479126,0.5925925970077515,0.1245926022529602,0.13699999451637268,0.03988603875041008,-0.0971139557659626,21.230426788330078,17.167383193969727,-4.063043594360352,9.232890851795673,8.74732107296586,0.0
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,6,3-0,1,3,right_setter,1000,343,0.343,-10.942256927490234,-3.6968908309936523,7.245366096496582,0.46799999475479126,0.4052478075027466,-0.06275218725204468,0.13699999451637268,0.23615160584449768,0.099151611328125,21.230426788330078,23.414810180664062,2.1843833923339844,8.864404082298279,0.0,8.550643146038055
0,9420,0,blanks,8,1,left_setter,defense,3,16,5-1,11,4-1,1,3,right_setter,1000,326,0.326,-10.942256927490234,-16.711179733276367,-5.768922805786133,0.46799999475479126,0.592024564743042,0.12402456998825073,0.13699999451637268,0.0889570564031601,-0.048042938113212585,21.230426788330078,19.860519409179688,-1.3699073791503906,7.489597886800766,7.249383196234703,0.0
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,21,6-0,1,3,right_setter,1000,339,0.339,-10.88679313659668,8.915567398071289,19.80236053466797,0.4659999907016754,0.0,-0.4659999907016754,0.13699999451637268,0.3451327383518219,0.20813274383544922,21.258594512939453,15.897072792053223,-5.3615217208862305,26.543687880039215,0.0,24.213687926530838
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,15,5-0,1,3,right_setter,1000,313,0.313,-10.88679313659668,1.8583163022994995,12.74510943889618,0.4659999907016754,0.23642171919345856,-0.22957827150821686,0.13699999451637268,0.30351439118385315,0.16651439666748047,21.258594512939453,21.62582015991211,0.36722564697265625,16.706036120653152,0.0,15.558144763112068
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,21,6-0,2,0,bidder,1000,338,0.338,-10.88679313659668,-21.173593521118164,-10.286800384521484,0.4659999907016754,0.7307692170143127,0.26476922631263733,0.13699999451637268,0.041420117020606995,-0.09557987749576569,21.258594512939453,16.478986740112305,-4.779607772827148,13.890291422605515,13.412392035126686,0.0
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,21,6-0,0,2,bidder_partner,1000,323,0.323,-10.88679313659668,-20.905561447143555,-10.018768310546875,0.4659999907016754,0.6780185699462891,0.21201857924461365,0.13699999451637268,0.018575850874185562,-0.11842414364218712,21.258594512939453,15.06943416595459,-6.189160346984863,13.323195539414883,12.731074821203947,0.0
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,17,5-2,1,3,right_setter,1000,323,0.323,-10.88679313659668,-18.302337646484375,-7.415544509887695,0.4659999907016754,0.594427227973938,0.12842723727226257,0.13699999451637268,0.046439629048109055,-0.09056036546826363,21.258594512939453,16.878128051757812,-4.380466461181641,9.605420537292957,9.15261870995164,0.0
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,15,5-0,2,0,bidder,1000,351,0.351,-10.88679313659668,-17.959056854248047,-7.072263717651367,0.4659999907016754,0.5925925970077515,0.12659260630607605,0.13699999451637268,0.03988603875041008,-0.0971139557659626,21.258594512939453,17.1617488861084,-4.096845626831055,9.309329338371754,8.82375955954194,0.0
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,6,3-0,1,3,right_setter,1000,343,0.343,-10.88679313659668,-3.713181495666504,7.173611640930176,0.4659999907016754,0.4052478075027466,-0.06075218319892883,0.13699999451637268,0.23615160584449768,0.099151611328125,21.258594512939453,23.476165771484375,2.217571258544922,8.772649586200714,0.0,8.46888867020607
0,9420,0,blanks,8,1,left_setter,defense,4,18,5-3,11,4-1,1,3,right_setter,1000,326,0.326,-10.88679313659668,-16.71126365661621,-5.824470520019531,0.4659999907016754,0.592024564743042,0.12602457404136658,0.13699999451637268,0.0889570564031601,-0.048042938113212585,21.258594512939453,19.931381225585938,-1.3272132873535156,7.565145641565323,7.32493095099926,0.0
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,15,5-0,1,3,right_setter,1000,313,0.313,-6.293001174926758,8.184670448303223,14.47767162322998,0.4259999990463257,0.1373801976442337,-0.288619801402092,0.18400000035762787,0.3929712474346161,0.20897124707698822,22.587589263916016,20.262758255004883,-2.324831008911133,19.453582108020782,0.0,18.010483101010323
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,21,6-0,1,3,right_setter,1000,339,0.339,-6.293001174926758,6.76511287689209,13.058114051818848,0.4259999990463257,0.2418879121541977,-0.184112086892128,0.18400000035762787,0.39823007583618164,0.21423007547855377,22.587589263916016,22.7617130279541,0.17412376403808594,17.041535675525665,0.0,16.120975241065025
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,19,5-4,1,3,right_setter,1000,308,0.308,-6.293001174926758,-18.96936798095703,-12.676366806030273,0.4259999990463257,0.6915584206581116,0.2655584216117859,0.18400000035762787,0.06818182021379471,-0.11581818014383316,22.587589263916016,17.49594497680664,-5.091644287109375,16.490132823586464,15.911041922867298,0.0
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,17,5-2,1,3,right_setter,1000,323,0.323,-6.293001174926758,-18.136816024780273,-11.843814849853516,0.4259999990463257,0.6749225854873657,0.24892258644104004,0.18400000035762787,0.061919502913951874,-0.122080497443676,22.587589263916016,18.409563064575195,-4.17802619934082,15.553845688700676,14.943443201482296,0.0
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,15,5-0,2,0,bidder,1000,351,0.351,-6.293001174926758,-15.301942825317383,-9.008941650390625,0.4259999990463257,0.6068376302719116,0.18083763122558594,0.18400000035762787,0.0655270665884018,-0.11847293376922607,22.587589263916016,19.11956787109375,-3.4680213928222656,12.002047300338745,11.409682631492615,0.0
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,21,6-0,2,0,bidder,1000,338,0.338,-6.293001174926758,-13.49732780456543,-7.204326629638672,0.4259999990463257,0.5325443744659424,0.1065443754196167,0.18400000035762787,0.06508875638246536,-0.1189112439751625,22.587589263916016,19.018064498901367,-3.5695247650146484,9.458882823586464,8.864326603710651,0.0
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,6,3-0,1,3,right_setter,1000,343,0.343,-6.293001174926758,0.2654787600040436,6.558479934930801,0.4259999990463257,0.31778424978256226,-0.10821574926376343,0.18400000035762787,0.29154518246650696,0.10754518210887909,22.587589263916016,23.020328521728516,0.4327392578125,8.716089248657227,0.0,8.17501050233841
0,9420,0,blanks,8,1,left_setter,defense,5,20,5-5,17,5-2,2,0,bidder,1000,349,0.349,-6.293001174926758,0.1329805701971054,6.425981745123863,0.4259999990463257,0.29226359724998474,-0.13373640179634094,0.18400000035762787,0.2578796446323395,0.07387964427471161,22.587589263916016,21.94249725341797,-0.6450920104980469,8.502142205834389,0.0,7.833460196852684
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,21,6-0,1,0,bidder,1000,325,0.325,-14.793014526367188,0.40332162380218506,15.196336150169373,0.5879999995231628,0.29230770468711853,-0.2956922948360443,0.13600000739097595,0.3507692217826843,0.21476921439170837,21.168542861938477,22.393844604492188,1.225301742553711,20.3009512424469,0.0,18.822489768266678
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,15,5-0,1,0,bidder,1000,359,0.359,-14.793014526367188,-3.817589521408081,10.975425004959106,0.5879999995231628,0.34818941354751587,-0.23981058597564697,0.13600000739097595,0.25626739859580994,0.12026739120483398,21.168542861938477,22.67831039428711,1.5097675323486328,14.576204776763916,0.0,13.377151846885681
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,6,3-0,1,0,bidder,1000,318,0.318,-14.793014526367188,-6.431196212768555,8.361818313598633,0.5879999995231628,0.42138364911079407,-0.16661635041236877,0.13600000739097595,0.21383647620677948,0.07783646881580353,21.168542861938477,22.32575035095215,1.1572074890136719,10.806346505880356,0.0,9.973264753818512
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,19,5-4,1,0,bidder,1000,357,0.357,-14.793014526367188,-22.80780792236328,-8.014793395996094,0.5879999995231628,0.7478991746902466,0.15989917516708374,0.13600000739097595,0.05042016878724098,-0.08557983860373497,21.168542861938477,14.897692680358887,-6.27085018157959,10.46958353370428,10.041684340685606,0.0
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,13,4-3,1,0,bidder,1000,351,0.351,-14.793014526367188,-22.73805809020996,-7.945043563842773,0.5879999995231628,0.7407407164573669,0.1527407169342041,0.13600000739097595,0.03988603875041008,-0.09611396864056587,21.168542861938477,14.7268648147583,-6.441678047180176,10.433590419590473,9.953020576387644,0.0
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,15,5-0,0,3,right_setter,1000,342,0.342,-14.793014526367188,-22.48798179626465,-7.694967269897461,0.5879999995231628,0.7660818696022034,0.17808187007904053,0.13600000739097595,0.046783626079559326,-0.08921638131141663,21.168542861938477,16.369611740112305,-4.798931121826172,10.367949783802032,9.92186787724495,0.0
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,21,6-0,0,3,right_setter,1000,372,0.372,-14.793014526367188,-22.386816024780273,-7.593801498413086,0.5879999995231628,0.7392473220825195,0.1512473225593567,0.13600000739097595,0.04838709533214569,-0.08761291205883026,21.168542861938477,16.302581787109375,-4.865961074829102,9.982403844594955,9.544339284300804,0.0
0,9420,0,blanks,9,2,bidder_partner,offense,4,11,4-1,21,6-0,2,1,left_setter,1000,303,0.303,-14.793014526367188,-21.769634246826172,-6.976619720458984,0.5879999995231628,0.7194719314575195,0.1314719319343567,0.13600000739097595,0.013201320543885231,-0.12279868684709072,21.168542861938477,15.733480453491211,-5.435062408447266,9.519325908273458,8.905332474038005,0.0
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,15,5-0,1,1,left_setter,1000,291,0.291,13.740774154663086,30.799699783325195,17.05892562866211,0.07800000160932541,0.003436426166445017,-0.07456357544288039,0.4620000123977661,0.8556700944900513,0.39367008209228516,21.009550094604492,11.349186897277832,-9.66036319732666,21.741262204013765,0.0,21.368444326799363
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,15,5-0,0,0,bidder,1000,388,0.388,13.740774154663086,0.8156411647796631,-12.925132989883423,0.07800000160932541,0.16237112879753113,0.08437112718820572,0.4620000123977661,0.17010308802127838,-0.29189692437648773,21.009550094604492,18.825334548950195,-2.184215545654297,16.687813505530357,15.228328883647919,0.0
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,6,3-0,1,1,left_setter,1000,323,0.323,13.740774154663086,26.223337173461914,12.482563018798828,0.07800000160932541,0.012383900582790375,-0.06561610102653503,0.4620000123977661,0.7213622331619263,0.25936222076416016,21.009550094604492,16.763349533081055,-4.2462005615234375,15.73234623670578,0.0,15.404265731573105
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,19,5-4,0,0,bidder,1000,402,0.402,13.740774154663086,26.010334014892578,12.269559860229492,0.07800000160932541,0.0,-0.07800000160932541,0.4620000123977661,0.7064676880836487,0.24446767568588257,21.009550094604492,14.33522891998291,-6.674321174621582,15.494236633181572,0.0,15.104236625134945
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,19,5-4,1,1,left_setter,1000,274,0.274,13.740774154663086,2.84875226020813,-10.892021894454956,0.07800000160932541,0.14598539471626282,0.06798539310693741,0.4620000123977661,0.23357664048671722,-0.2284233719110489,21.009550094604492,20.464431762695312,-0.5451183319091797,13.856109544634819,12.713992685079575,0.0
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,6,3-0,0,0,bidder,1000,361,0.361,13.740774154663086,4.54615592956543,-9.194618225097656,0.07800000160932541,0.14127424359321594,0.06327424198389053,0.4620000123977661,0.2631579041481018,-0.1988421082496643,21.009550094604492,19.03664207458496,-1.9729080200195312,11.815781727433205,10.821571186184883,0.0
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,8,3-2,1,1,left_setter,1000,315,0.315,13.740774154663086,7.555120944976807,-6.185653209686279,0.07800000160932541,0.12380952388048172,0.04580952227115631,0.4620000123977661,0.3365079462528229,-0.12549206614494324,21.009550094604492,20.67989730834961,-0.3296527862548828,7.898669093847275,7.271208763122559,0.0
0,9420,0,blanks,10,3,right_setter,defense,1,12,4-2,19,5-4,2,2,bidder_partner,1000,324,0.324,13.740774154663086,7.728586673736572,-6.012187480926514,0.07800000160932541,0.11728394776582718,0.03928394615650177,0.4620000123977661,0.35185185074806213,-0.11014816164970398,21.009550094604492,20.735382080078125,-0.2741680145263672,7.506508558988571,6.955767750740051,0.0
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,15,5-0,1,1,left_setter,1000,291,0.291,15.215194702148438,32.00626754760742,16.791072845458984,0.0560000017285347,0.003436426166445017,-0.05256357556208968,0.47999998927116394,0.9037800431251526,0.42378005385398865,20.168516159057617,9.708366394042969,-10.460149765014648,21.554509139619768,0.0,21.29169126180932
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,15,5-0,0,0,bidder,1000,388,0.388,15.215194702148438,2.600839853286743,-12.614354848861694,0.0560000017285347,0.12628865242004395,0.07028865069150925,0.47999998927116394,0.1675257682800293,-0.31247422099113464,20.168516159057617,18.100854873657227,-2.0676612854003906,16.441983565688133,14.87961246073246,0.0
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,6,3-0,1,1,left_setter,1000,323,0.323,15.215194702148438,27.46358871459961,12.248394012451172,0.0560000017285347,0.006191950291395187,-0.04980805143713951,0.47999998927116394,0.727554202079773,0.247554212808609,20.168516159057617,15.330782890319824,-4.837733268737793,15.222016654908657,0.0,14.97297639772296
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,19,5-4,0,0,bidder,1000,402,0.402,15.215194702148438,26.590103149414062,11.374908447265625,0.0560000017285347,0.0,-0.0560000017285347,0.47999998927116394,0.711442768573761,0.23144277930259705,20.168516159057617,13.991705894470215,-6.176810264587402,14.249336257576942,0.0,13.969336248934269
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,19,5-4,1,1,left_setter,1000,274,0.274,15.215194702148438,4.645627021789551,-10.569567680358887,0.0560000017285347,0.09854014962911606,0.04254014790058136,0.47999998927116394,0.25182482600212097,-0.22817516326904297,20.168516159057617,19.67906951904297,-0.48944664001464844,13.27672079205513,12.135844975709915,0.0
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,6,3-0,0,0,bidder,1000,361,0.361,15.215194702148438,6.605879306793213,-8.609315395355225,0.0560000017285347,0.10526315867900848,0.049263156950473785,0.47999998927116394,0.30470913648605347,-0.17529085278511047,20.168516159057617,18.592330932617188,-1.5761852264404297,10.854855492711067,9.978401228785515,0.0
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,8,3-2,1,1,left_setter,1000,315,0.315,15.215194702148438,9.564745903015137,-5.650448799133301,0.0560000017285347,0.0793650820851326,0.0233650803565979,0.47999998927116394,0.35555556416511536,-0.12444442510604858,20.168516159057617,20.1910400390625,0.022523880004882812,7.128543853759766,6.506321728229523,0.0
0,9420,0,blanks,10,3,right_setter,defense,2,13,4-3,19,5-4,2,2,bidder_partner,1000,324,0.324,15.215194702148438,10.0403413772583,-5.174853324890137,0.0560000017285347,0.08950617164373398,0.03350616991519928,0.47999998927116394,0.3858024775981903,-0.09419751167297363,20.168516159057617,20.08152961730957,-0.08698654174804688,6.451890140771866,5.980902582406998,0.0
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,21,6-0,1,2,bidder_partner,1000,334,0.334,0.2713850438594818,17.865760803222656,17.594375759363174,0.18199999630451202,0.008982036262750626,-0.1730179600417614,0.22100000083446503,0.64371258020401,0.422712579369545,17.68878173828125,13.073843002319336,-4.614938735961914,23.55168115347624,0.0,22.68659135326743
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,21,6-0,2,3,right_setter,1000,300,0.3,0.2713850438594818,-14.282567977905273,-14.553953021764755,0.18199999630451202,0.3700000047683716,0.18800000846385956,0.22100000083446503,0.0,-0.22100000083446503,17.68878173828125,8.084012031555176,-9.604769706726074,18.643953114748,17.538953110575676,0.0
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,9,3-3,0,1,left_setter,1000,355,0.355,0.2713850438594818,-5.578297138214111,-5.849682182073593,0.18199999630451202,0.3239436745643616,0.14194367825984955,0.22100000083446503,0.11267605423927307,-0.10832394659519196,17.68878173828125,16.112689971923828,-1.5760917663574219,8.352358430624008,7.810738697648048,0.0
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,7,3-1,1,2,bidder_partner,1000,326,0.326,0.2713850438594818,-5.160181522369385,-5.431566566228867,0.18199999630451202,0.2269938588142395,0.04499386250972748,0.22100000083446503,0.07975459843873978,-0.14124540239572525,17.68878173828125,14.845112800598145,-2.8436689376831055,7.293959215283394,6.587732203304768,0.0
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,9,3-3,1,2,bidder_partner,1000,351,0.351,0.2713850438594818,5.008992671966553,4.737607628107071,0.18199999630451202,0.03133903071284294,-0.15066096559166908,0.22100000083446503,0.2849002778530121,0.06390027701854706,17.68878173828125,16.900985717773438,-0.7877960205078125,6.883220054209232,0.0,6.129915226250887
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,18,5-3,1,2,bidder_partner,1000,336,0.336,0.2713850438594818,-4.269137382507324,-4.540522426366806,0.18199999630451202,0.2678571343421936,0.08585713803768158,0.22100000083446503,0.122023805975914,-0.09897619485855103,17.68878173828125,16.32170295715332,-1.3670787811279297,6.388855755329132,5.893974781036377,0.0
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,7,3-1,2,3,right_setter,1000,357,0.357,0.2713850438594818,5.2557759284973145,4.984390884637833,0.18199999630451202,0.10364145785570145,-0.07835853844881058,0.22100000083446503,0.2829131782054901,0.061913177371025085,17.68878173828125,17.032304763793945,-0.6564769744873047,6.387108042836189,0.0,5.995315350592136
0,9420,0,blanks,11,0,bidder,offense,5,19,5-4,20,5-5,2,3,right_setter,1000,333,0.333,0.2713850438594818,-4.540787696838379,-4.812172740697861,0.18199999630451202,0.315315306186676,0.133315309882164,0.22100000083446503,0.19819819927215576,-0.022801801562309265,17.68878173828125,18.71992301940918,1.0311412811279297,6.373343855142593,6.259334847331047,0.0
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,21,6-0,1,3,right_setter,1000,337,0.337,-8.790801048278809,10.39099407196045,19.181795120239258,0.4269999861717224,0.0,-0.4269999861717224,0.15600000321865082,0.3471810221672058,0.191181018948555,21.251405715942383,14.732097625732422,-6.519308090209961,25.363605171442032,0.0,23.22860524058342
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,8,3-2,1,3,right_setter,1000,300,0.3,-8.790801048278809,-21.081233978271484,-12.290432929992676,0.4269999861717224,0.7066666483879089,0.2796666622161865,0.15600000321865082,0.0,-0.15600000321865082,21.251405715942383,13.907524108886719,-7.343881607055664,16.64709958434105,15.867099568247795,0.0
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,15,5-0,1,3,right_setter,1000,315,0.315,-8.790801048278809,2.5175130367279053,11.308314085006714,0.4269999861717224,0.21269841492176056,-0.21430157124996185,0.15600000321865082,0.30793651938438416,0.15193651616573334,21.251405715942383,21.31148338317871,0.060077667236328125,14.970694959163666,0.0,13.899187102913857
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,21,6-0,2,0,bidder,1000,321,0.321,-8.790801048278809,-19.473129272460938,-10.682328224182129,0.4269999861717224,0.672897219657898,0.24589723348617554,0.15600000321865082,0.05295950174331665,-0.10304050147533417,21.251405715942383,16.79776382446289,-4.453641891479492,14.171705573797226,13.656503066420555,0.0
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,21,6-0,0,2,bidder_partner,1000,342,0.342,-8.790801048278809,-17.66576385498047,-8.87496280670166,0.4269999861717224,0.6169590353965759,0.18995904922485352,0.15600000321865082,0.06432748585939407,-0.09167251735925674,21.251405715942383,17.12891960144043,-4.122486114501953,11.691278472542763,11.232915885746479,0.0
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,6,3-0,1,3,right_setter,1000,338,0.338,-8.790801048278809,-0.76833176612854,8.022469282150269,0.4269999861717224,0.3284023702144623,-0.09859761595726013,0.15600000321865082,0.2988165616989136,0.14281655848026276,21.251405715942383,23.64948844909668,2.398082733154297,10.436611026525497,0.0,9.943622946739197
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,15,5-0,2,0,bidder,1000,316,0.316,-8.790801048278809,-16.111820220947266,-7.321019172668457,0.4269999861717224,0.5727847814559937,0.14578479528427124,0.15600000321865082,0.06012658402323723,-0.09587341919541359,21.251405715942383,17.91790008544922,-3.333505630493164,9.737601317465305,9.258234221488237,0.0
0,9420,0,blanks,12,1,left_setter,defense,0,7,3-1,8,3-2,2,0,bidder,1000,334,0.334,-8.790801048278809,-2.516181707382202,6.2746193408966064,0.4269999861717224,0.28742516040802,-0.1395748257637024,0.15600000321865082,0.242514967918396,0.08651496469974518,21.251405715942383,21.65022087097168,0.3988151550292969,8.535517245531082,0.0,7.83764311671257
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,21,6-0,1,3,right_setter,1000,337,0.337,-11.771729469299316,7.5926995277404785,19.364428997039795,0.47999998927116394,0.0,-0.47999998927116394,0.11100000143051147,0.2700296640396118,0.15902966260910034,19.906587600708008,13.78886890411377,-6.117718696594238,25.754725515842438,0.0,23.354725569486618
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,21,6-0,2,0,bidder,1000,321,0.321,-11.771729469299316,-23.290029525756836,-11.51830005645752,0.47999998927116394,0.8068535923957825,0.32685360312461853,0.11100000143051147,0.018691588193178177,-0.0923084132373333,19.906587600708008,13.937594413757324,-5.968993186950684,15.709920220077038,15.248378153890371,0.0
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,15,5-0,1,3,right_setter,1000,315,0.315,-11.771729469299316,-0.7870553731918335,10.984674096107483,0.47999998927116394,0.21904762089252472,-0.2609523683786392,0.11100000143051147,0.2380952388048172,0.12709523737430573,19.906587600708008,21.14104652404785,1.2344589233398438,14.865150153636932,0.0,13.560388311743736
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,21,6-0,0,2,bidder_partner,1000,342,0.342,-11.771729469299316,-20.042015075683594,-8.270285606384277,0.47999998927116394,0.6461988091468811,0.16619881987571716,0.11100000143051147,0.04093567281961441,-0.07006432861089706,19.906587600708008,15.052831649780273,-4.853755950927734,10.63291709125042,10.282595448195934,0.0
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,8,3-2,1,3,right_setter,1000,300,0.3,-11.771729469299316,-19.45245361328125,-7.680724143981934,0.47999998927116394,0.6100000143051147,0.1300000250339508,0.11100000143051147,0.0,-0.11100000143051147,19.906587600708008,14.265815734863281,-5.640771865844727,10.090724408626556,9.535724401473999,0.0
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,15,5-0,2,0,bidder,1000,316,0.316,-11.771729469299316,-18.834009170532227,-7.06227970123291,0.47999998927116394,0.6518987417221069,0.171898752450943,0.11100000143051147,0.022151898592710495,-0.08884810283780098,19.906587600708008,15.441275596618652,-4.4653120040893555,9.66974825412035,9.225507739931345,0.0
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,17,5-2,1,3,right_setter,1000,344,0.344,-11.771729469299316,-18.362472534179688,-6.590743064880371,0.47999998927116394,0.6511628031730652,0.17116281390190125,0.11100000143051147,0.03488372266292572,-0.07611627876758575,19.906587600708008,16.67983055114746,-3.226757049560547,9.063533991575241,8.682952597737312,0.0
0,9420,0,blanks,12,1,left_setter,defense,3,16,5-1,6,3-0,1,3,right_setter,1000,338,0.338,-11.771729469299316,-5.38500452041626,6.386724948883057,0.47999998927116394,0.46449702978134155,-0.015502959489822388,0.11100000143051147,0.2041420191526413,0.09314201772212982,19.906587600708008,23.020092010498047,3.113504409790039,7.473174721002579,0.0,7.395659923553467
0,9420,0,blanks,12,1,left_setter,defense,4,18,5-3,21,6-0,1,3,right_setter,1000,337,0.337,-9.930902481079102,9.587974548339844,19.518877029418945,0.45899999141693115,0.0,-0.45899999141693115,0.12300000339746475,0.2997032701969147,0.17670326679944992,20.447885513305664,13.876251220703125,-6.571634292602539,25.875909611582756,0.0,23.5809096544981
0,9420,0,blanks,12,1,left_setter,defense,4,18,5-3,15,5-0,1,3,right_setter,1000,315,0.315,-9.930902481079102,2.4534759521484375,12.384378433227539,0.45899999141693115,0.1746031790971756,-0.28439681231975555,0.12300000339746475,0.2698412835597992,0.14684128016233444,20.447885513305664,20.45240020751953,0.0045146942138671875,16.69675935804844,0.0,15.274775296449661
0,9420,0,blanks,12,1,left_setter,defense,4,18,5-3,21,6-0,2,0,bidder,1000,321,0.321,-9.930902481079102,-21.517152786254883,-11.586250305175781,0.45899999141693115,0.7538940906524658,0.29489409923553467,0.12300000339746475,0.028037382289767265,-0.09496262110769749,20.447885513305664,14.872052192687988,-5.575833320617676,15.484817508608103,15.010004403069615,0.0
0,9420,0,blanks,12,1,left_setter,defense,4,18,5-3,17,5-2,1,3,right_setter,1000,344,0.344,-9.930902481079102,-18.60517120361328,-8.67426872253418,0.45899999141693115,0.6540697813034058,0.1950697898864746,0.12300000339746475,0.02616279013454914,-0.09683721326291561,20.447885513305664,16.312589645385742,-4.135295867919922,11.593338754028082,11.109152687713504,0.0
0,9420,0,blanks,12,1,left_setter,defense,4,18,5-3,21,6-0,0,2,bidder_partner,1000,342,0.342,-9.930902481079102,-18.28959846496582,-8.358695983886719,0.45899999141693115,0.6345029473304749,0.1755029559135437,0.12300000339746475,0.03801169618964195,-0.0849883072078228,20.447885513305664,15.935705184936523,-4.512180328369141,10.963608615100384,10.53866707906127,0.0
