game_idx,a_team,n_hands,marks_a,marks_b,a_won
79,1,12,7,5,1
80,1,13,6,7,0
81,1,9,7,2,1
82,1,11,4,7,0
83,1,10,7,3,1
84,1,9,7,2,1
85,1,10,7,3,1
86,1,13,7,6,1
87,1,13,6,7,0
88,1,10,7,3,1
89,1,11,4,7,0
90,1,9,2,7,0
91,1,12,7,5,1
92,1,8,7,1,1
93,1,11,7,4,1
94,1,11,7,4,1
95,1,8,7,1,1
96,1,8,7,1,1
97,1,8,7,1,1
98,1,10,7,3,1
99,1,11,7,4,1
100,1,10,7,3,1
101,1,13,6,7,0
102,1,10,7,3,1
103,1,9,7,2,1
104,1,7,7,0,1
105,1,12,5,7,0
106,1,8,7,1,1
107,1,11,7,4,1
108,1,12,7,5,1
109,1,12,7,5,1
110,1,8,7,1,1
111,1,10,7,3,1
112,1,10,7,3,1
113,1,9,7,2,1
114,1,10,7,3,1
115,1,12,5,7,0
116,1,8,7,1,1
117,1,12,7,5,1
118,1,7,7,0,1
119,1,9,7,2,1
120,1,10,7,3,1
121,1,13,7,6,1
122,1,10,7,3,1
123,1,8,7,1,1
124,1,9,7,2,1
125,1,12,7,5,1
126,1,7,7,0,1
127,1,12,7,5,1
