fixture_id,claim_surface,decision_key,game_idx,seed,decl_id,bid_value,decision_idx,trick_idx,trick_position,actor,team,seat_role,candidate_domino,actual_action_domino,asset_priority,dynamic_84_labels,mean,threshold_mass,lower_tail_mass,top_hidden_impact_score,top_hidden_downside_score,is_actual_action,is_top_mean_action,is_top_threshold_action
six_trump_laydown_control,laydown_84_proof,0:5,0,840700,6,84,5,1,1,1,defense,left_setter,5-2,4-4,0,is_84_contract_decision,-41.83354949951172,0.0,1.0,0.01628875732421875,0.01529693603515625,False,False,False
six_trump_laydown_control,laydown_84_proof,0:5,0,840700,6,84,5,1,1,1,defense,left_setter,5-0,4-4,0,is_84_contract_decision,-41.84263229370117,0.0,1.0,0.011234283447265625,0.01055908203125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:5,0,840700,6,84,5,1,1,1,defense,left_setter,4-4,4-4,0,is_84_contract_decision,-41.83252716064453,0.0,1.0,0.016948699951171875,0.016948699951171875,True,True,False
six_trump_laydown_control,laydown_84_proof,0:6,0,840700,6,84,6,1,2,2,offense,bidder_partner,4-3,3-2,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.58415985107422,0.0,0.0,0.003139495849609375,0.002170562744140625,False,False,True
six_trump_laydown_control,laydown_84_proof,0:6,0,840700,6,84,6,1,2,2,offense,bidder_partner,4-2,3-2,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.58026123046875,0.0,0.0,0.004795074462890625,0.003131866455078125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:6,0,840700,6,84,6,1,2,2,offense,bidder_partner,4-1,3-2,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.58461380004883,0.0,0.0,0.002155303955078125,0.0018310546875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:6,0,840700,6,84,6,1,2,2,offense,bidder_partner,3-3,3-2,0,bidder_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.57505416870117,0.0,0.0,0.002925872802734375,0.002925872802734375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:6,0,840700,6,84,6,1,2,2,offense,bidder_partner,3-2,3-2,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.58623504638672,0.0,0.0,0.002185821533203125,0.001617431640625,True,True,False
six_trump_laydown_control,laydown_84_proof,0:6,0,840700,6,84,6,1,2,2,offense,bidder_partner,3-1,3-2,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.58615493774414,0.0,0.0,0.00274658203125,0.00274658203125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:7,0,840700,6,84,7,1,3,3,defense,right_setter,3-0,3-0,0,is_84_contract_decision,-41.67729949951172,0.0,1.0,0.004886627197265625,0.0044097900390625,True,True,True
six_trump_laydown_control,laydown_84_proof,0:7,0,840700,6,84,7,1,3,3,defense,right_setter,2-1,3-0,0,is_84_contract_decision,-41.68055725097656,0.0,1.0,0.004535675048828125,0.0044708251953125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:7,0,840700,6,84,7,1,3,3,defense,right_setter,2-0,3-0,0,is_84_contract_decision,-41.68077087402344,0.0,1.0,0.004550933837890625,0.004482269287109375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:7,0,840700,6,84,7,1,3,3,defense,right_setter,1-1,3-0,0,is_84_contract_decision,-41.687965393066406,0.0,1.0,0.005077362060546875,0.00499725341796875,False,False,False
