game_idx,a_team,n_hands,marks_a,marks_b,a_won
120,0,9,7,2,1
121,0,9,7,2,1
122,0,9,7,2,1
123,0,10,7,3,1
124,0,11,7,4,1
125,0,13,6,7,0
126,0,11,7,4,1
127,0,10,7,3,1
0,1,10,7,3,1
1,1,10,7,3,1
2,1,13,7,6,1
3,1,12,7,5,1
4,1,10,7,3,1
5,1,13,7,6,1
6,1,12,7,5,1
7,1,10,7,3,1
8,1,9,7,2,1
9,1,7,0,7,0
10,1,10,7,3,1
11,1,10,3,7,0
12,1,12,7,5,1
13,1,10,7,3,1
14,1,12,7,5,1
15,1,7,7,0,1
16,1,10,7,3,1
17,1,8,7,1,1
18,1,12,7,5,1
19,1,12,7,5,1
20,1,9,7,2,1
21,1,9,7,2,1
22,1,9,7,2,1
23,1,11,7,4,1
24,1,12,7,5,1
25,1,12,7,5,1
26,1,8,7,1,1
27,1,10,7,3,1
28,1,8,7,1,1
29,1,10,7,3,1
30,1,12,5,7,0
31,1,12,7,5,1
32,1,10,7,3,1
33,1,10,3,7,0
34,1,12,7,5,1
35,1,8,7,1,1
36,1,10,7,3,1
37,1,11,7,4,1
38,1,7,7,0,1
39,1,10,7,3,1
40,1,8,7,1,1
41,1,11,7,4,1
42,1,9,7,2,1
43,1,12,7,5,1
44,1,11,7,4,1
45,1,10,7,3,1
46,1,10,7,3,1
47,1,10,7,3,1
48,1,12,7,5,1
49,1,11,7,4,1
50,1,10,7,3,1
51,1,8,7,1,1
52,1,10,7,3,1
53,1,8,7,1,1
54,1,11,7,4,1
55,1,11,7,4,1
56,1,12,5,7,0
57,1,9,7,2,1
58,1,12,7,5,1
59,1,13,6,7,0
60,1,13,6,7,0
61,1,9,7,2,1
62,1,9,2,7,0
63,1,10,7,3,1
64,1,8,7,1,1
65,1,9,7,2,1
66,1,9,7,2,1
67,1,13,7,6,1
68,1,12,7,5,1
69,1,13,7,6,1
70,1,13,7,6,1
71,1,8,7,1,1
72,1,10,7,3,1
73,1,9,7,2,1
74,1,13,7,6,1
75,1,10,7,3,1
76,1,13,7,6,1
77,1,8,7,1,1
78,1,12,7,5,1
79,1,12,7,5,1
80,1,13,7,6,1
81,1,10,7,3,1
82,1,13,6,7,0
83,1,12,7,5,1
84,1,11,7,4,1
85,1,10,7,3,1
86,1,10,7,3,1
87,1,12,7,5,1
88,1,10,7,3,1
89,1,10,7,3,1
90,1,10,7,3,1
91,1,11,7,4,1
92,1,12,5,7,0
93,1,7,7,0,1
94,1,11,4,7,0
95,1,13,6,7,0
96,1,10,7,3,1
97,1,8,7,1,1
98,1,10,7,3,1
99,1,12,7,5,1
100,1,10,7,3,1
101,1,9,7,2,1
102,1,10,7,3,1
103,1,10,7,3,1
104,1,11,7,4,1
105,1,11,7,4,1
106,1,8,7,1,1
107,1,13,6,7,0
108,1,11,4,7,0
109,1,11,7,4,1
110,1,12,7,5,1
111,1,12,5,7,0
112,1,11,7,4,1
113,1,10,7,3,1
114,1,13,6,7,0
115,1,13,7,6,1
116,1,7,7,0,1
117,1,10,7,3,1
118,1,12,7,5,1
119,1,8,7,1,1
120,1,12,7,5,1
121,1,11,7,4,1
122,1,12,7,5,1
123,1,11,7,4,1
124,1,9,7,2,1
125,1,11,7,4,1
126,1,12,7,5,1
127,1,11,7,4,1
