game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,contract_threshold_q,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,26,6-5,2,0,bidder,256,50,0.1953125,-25.624460220336914,-35.551937103271484,-9.92747688293457,0.66015625,0.8999999761581421,0.2398437261581421,0.734375,0.5400000214576721,-0.19437497854232788,16.322362899780273,11.302330017089844,-5.02003288269043,14.26966392993927,13.29778903722763,0.0
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,26,6-5,0,2,bidder_partner,256,113,0.44140625,-25.624460220336914,-32.99795150756836,-7.373491287231445,0.66015625,0.8584070801734924,0.19825083017349243,0.734375,0.6194690465927124,-0.1149059534072876,16.322362899780273,12.980569839477539,-3.3417930603027344,10.505059123039246,9.930529356002808,0.0
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,14,4-4,1,3,right_setter,256,128,0.5,-25.624460220336914,-30.997238159179688,-5.372777938842773,0.66015625,0.7890625,0.12890625,0.734375,0.65625,-0.078125,16.322362899780273,14.22414779663086,-2.098215103149414,7.443090438842773,7.052465438842773,0.0
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,25,6-4,1,3,right_setter,256,85,0.33203125,-25.624460220336914,-20.804901123046875,4.819559097290039,0.66015625,0.5647059082984924,-0.09545034170150757,0.734375,0.8117647171020508,0.07738971710205078,16.322362899780273,18.52322769165039,2.200864791870117,6.547959685325623,0.0,6.070707976818085
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,21,6-0,2,0,bidder,256,55,0.21484375,-25.624460220336914,-29.458303451538086,-3.833843231201172,0.66015625,0.8363636136054993,0.17620736360549927,0.734375,0.6545454263687134,-0.07982957363128662,16.322362899780273,14.6659574508667,-1.6564054489135742,6.394212603569031,5.995064735412598,0.0
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,8,3-2,1,3,right_setter,256,70,0.2734375,-25.624460220336914,-29.654247283935547,-4.029787063598633,0.66015625,0.7571428418159485,0.09698659181594849,0.734375,0.6142857074737549,-0.12008929252624512,16.322362899780273,13.60670280456543,-2.7156600952148438,6.200545907020569,5.600099444389343,0.0
0,840700,6,sixes,1,1,left_setter,defense,1,19,5-4,-41.0,0,0-0,1,3,right_setter,256,82,0.3203125,-25.624460220336914,-21.336477279663086,4.287982940673828,0.66015625,0.5609756112098694,-0.09918063879013062,0.734375,0.7804877758026123,0.046112775802612305,16.322362899780273,18.028383255004883,1.7060203552246094,5.740917086601257,0.0,5.245013892650604
0,840700,6,sixes,1,1,left_setter,defense,2,18,5-3,-41.0,26,6-5,1,3,right_setter,256,93,0.36328125,-24.825214385986328,-10.329316139221191,14.495898246765137,0.62890625,0.23655913770198822,-0.3923471122980118,0.734375,0.9784946441650391,0.24411964416503906,16.795427322387695,11.658365249633789,-5.137062072753906,20.860565811395645,0.0,18.898830249905586
0,840700,6,sixes,1,1,left_setter,defense,2,18,5-3,-41.0,26,6-5,2,0,bidder,256,50,0.1953125,-24.825214385986328,-34.896846771240234,-10.071632385253906,0.62890625,0.8799999952316284,0.2510937452316284,0.734375,0.5199999809265137,-0.21437501907348633,16.795427322387695,12.164575576782227,-4.630851745605469,14.726320028305054,13.654444932937622,0.0
0,840700,6,sixes,1,1,left_setter,defense,2,18,5-3,-41.0,26,6-5,0,2,bidder_partner,256,113,0.44140625,-24.825214385986328,-32.29899215698242,-7.473777770996094,0.62890625,0.8407079577445984,0.2118017077445984,0.734375,0.6283186078071594,-0.10605639219284058,16.795427322387695,13.71291732788086,-3.082509994506836,10.652358770370483,10.12207680940628,0.0
