game_idx,seed,decl_id,decl_name,bid_value,decision_idx,trick_idx,trick_position,actor,seat_role,team,offense_score_before,defense_score_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,decision_scalar_ev_lying_by_omission,decision_multi_peak_action_count,decision_max_std,decision_max_shelf_gap,decision_max_hidden_impact,decision_max_hidden_downside,decision_max_hidden_upside,strategy_context_tags,matched_position_detectors,distribution_shape_tags
0,840700,6,sixes,84,0,0,0,0,bidder,offense,0,0,6-6,7,6-6,41.277244567871094,6-6,0.0,6-6,0.0,1,1,1,False,0,0.06342799216508865,0,0.042606353759765625,0.042606353759765625,0.027965545654296875,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,high_variance_close_mean
0,840700,6,sixes,84,1,0,1,1,left_setter,defense,0,0,5-1,7,5-1,-24.694580078125,5-1,0.7421875,5-1,0.625,1,1,1,True,7,16.858924865722656,46,20.974997341632843,14.011993169784546,18.959498316049576,first_setter_response|first_trick|setter_count_pressure,first_setter_pounce_window|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,840700,6,sixes,84,2,0,2,2,bidder_partner,offense,0,0,4-0,7,3-2,9.344361305236816,4-3,0.0,3-2,0.07421875,3,4,5,True,7,23.102750778198242,70,24.37227237224579,24.37227237224579,12.057748023420572,first_trick|partner_count_donation|partner_third_seat_support,partner_forcedness_and_safety|partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,840700,6,sixes,84,3,0,3,3,right_setter,defense,0,0,2-2,7,2-2,-41.77337646484375,3-0,0.0,3-0,1.0,1,2,2,True,0,0.019855359569191933,0,0.010623931884765625,0.010463714599609375,0.010623931884765625,defender_last_to_act_closure|first_trick|last_to_act,last_to_act_closure_policy,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
0,840700,6,sixes,84,4,1,0,0,bidder,offense,1,0,6-0,6,6-0,41.54835891723633,6-5,0.0,6-5,0.0,1,6,6,True,0,0.03404496982693672,0,0.04033660888671875,0.022563934326171875,0.04033660888671875,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,5,1,1,1,left_setter,defense,1,0,4-4,6,4-4,-41.83252716064453,5-5,0.0,5-5,1.0,1,6,6,True,0,0.04286517947912216,0,0.016948699951171875,0.016948699951171875,0.016414642333984375,setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
0,840700,6,sixes,84,6,1,2,2,bidder_partner,offense,1,0,3-2,6,3-2,41.58623504638672,4-3,0.0,4-3,0.0,1,5,5,True,0,0.006958181504160166,0,0.004795074462890625,0.003131866455078125,0.004795074462890625,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,7,1,3,3,right_setter,defense,1,0,3-0,6,3-0,-41.67729949951172,3-0,0.0,3-0,1.0,1,1,1,False,0,0.019773634150624275,0,0.005077362060546875,0.00499725341796875,0.005077362060546875,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,high_variance_close_mean|large_lower_tail
0,840700,6,sixes,84,8,2,0,0,bidder,offense,7,0,6-4,5,6-4,40.69895935058594,6-5,0.0,6-5,0.0,1,2,2,True,0,0.27088069915771484,0,0.2589111328125,0.2589111328125,0.147064208984375,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,9,2,1,1,left_setter,defense,7,0,5-3,5,5-3,-41.58864212036133,5-5,0.0,5-5,1.0,1,3,3,True,0,0.02599552646279335,0,0.02362823486328125,0.02362823486328125,0.0205230712890625,setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
0,840700,6,sixes,84,10,2,2,2,bidder_partner,offense,7,0,4-1,5,4-1,41.527523040771484,4-3,0.0,4-3,0.0,1,3,3,True,0,0.012818398885428905,0,0.00693511962890625,0.00693511962890625,0.004749298095703125,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,11,2,3,3,right_setter,defense,7,0,2-1,5,2-1,-41.509517669677734,2-1,0.0,2-1,1.0,1,1,1,False,0,0.028856186196208,0,0.015911102294921875,0.015911102294921875,0.014263153076171875,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,high_variance_close_mean|large_lower_tail
0,840700,6,sixes,84,12,3,0,0,bidder,offense,23,0,6-5,4,6-5,24.93072509765625,6-5,0.0,6-5,0.0,1,1,1,False,0,0.08767852932214737,0,0.08410835266113281,0.06458854675292969,0.08410835266113281,called_suit_pressure,first_trick_public_belief_update,high_variance_close_mean
0,840700,6,sixes,84,13,3,1,1,left_setter,defense,23,0,5-4,4,5-4,-25.676868438720703,5-5,1.0,5-5,1.0,1,2,2,True,0,0.27557769417762756,0,0.1408214569091797,0.1408214569091797,0.13715362548828125,setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
0,840700,6,sixes,84,14,3,2,2,bidder_partner,offense,23,0,3-1,4,3-1,25.04201889038086,4-3,0.0,4-3,0.0,1,4,4,True,0,0.033081743866205215,0,0.03674125671386719,0.03674125671386719,0.023168563842773438,,first_trick_public_belief_update,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,15,3,3,3,right_setter,defense,23,0,1-1,4,1-1,-25.004730224609375,2-0,1.0,2-0,1.0,1,2,2,True,0,0.042915839701890945,0,0.035663604736328125,0.035663604736328125,0.031475067138671875,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
0,840700,6,sixes,84,16,4,0,0,bidder,offense,24,0,6-3,3,6-3,23.9569149017334,6-3,0.0,6-3,0.0,1,1,1,False,0,0.1678902506828308,0,0.1399383544921875,0.13631629943847656,0.1399383544921875,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
0,840700,6,sixes,84,17,4,1,1,left_setter,defense,24,0,5-5,3,5-5,-24.269437789916992,5-5,1.0,5-5,1.0,1,1,1,False,0,0.012949926778674126,0,0.007978439331054688,0.0076999664306640625,0.007978439331054688,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean|large_lower_tail
0,840700,6,sixes,84,18,4,2,2,bidder_partner,offense,24,0,4-3,3,4-3,24.333511352539062,4-3,0.0,4-3,0.0,1,1,1,False,0,0.2336970418691635,0,0.18802833557128906,0.18802833557128906,0.1462421417236328,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
0,840700,6,sixes,84,19,4,3,3,right_setter,defense,24,0,0-0,3,0-0,-24.88766860961914,2-0,1.0,2-0,1.0,1,3,3,True,3,1.0079355239868164,3,0.8586978912353516,0.8586978912353516,0.6469631195068359,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission
0,840700,6,sixes,84,20,5,0,0,bidder,offense,35,0,6-1,2,6-1,12.267251968383789,6-2,0.0,6-2,0.0,1,2,2,True,0,0.45420387387275696,0,0.5900230407714844,0.5900230407714844,0.2943401336669922,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,21,5,1,1,left_setter,defense,35,0,5-2,2,5-2,-12.589974403381348,5-2,1.0,5-2,0.0,1,1,1,False,0,0.014332824386656284,0,0.009288787841796875,0.009146690368652344,0.009288787841796875,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean
0,840700,6,sixes,84,22,5,2,2,bidder_partner,offense,35,0,4-2,2,4-2,12.621755599975586,4-2,0.0,4-2,0.0,1,1,1,False,0,0.02143283747136593,0,0.027088165283203125,0.027088165283203125,0.024805068969726562,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,high_variance_close_mean
0,840700,6,sixes,84,23,5,3,3,right_setter,defense,35,0,1-0,2,1-0,-12.557205200195312,2-0,1.0,2-0,0.0,1,2,2,True,0,0.02323061227798462,0,0.02492809295654297,0.02492809295654297,0.021650314331054688,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean|scalar_ev_lying_by_omission
0,840700,6,sixes,84,24,6,0,0,bidder,offense,36,0,6-2,1,6-2,11.226850509643555,6-2,0.0,6-2,0.0,1,1,1,False,0,0.04724535718560219,0,0.06151294708251953,0.06151294708251953,0.03754615783691406,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
0,840700,6,sixes,84,25,6,1,1,left_setter,defense,36,0,5-0,1,5-0,-11.475300788879395,5-0,1.0,5-0,0.0,1,1,1,False,0,0.021619971841573715,0,0.02248096466064453,0.02248096466064453,0.020793914794921875,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,
0,840700,6,sixes,84,26,6,2,2,bidder_partner,offense,36,0,3-3,1,3-3,10.9033203125,3-3,0.0,3-3,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
0,840700,6,sixes,84,27,6,3,3,right_setter,defense,36,0,2-0,1,2-0,-11.581039428710938,2-0,1.0,2-0,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
1,840701,6,sixes,84,0,0,0,0,bidder,offense,0,0,6-5,7,6-4,40.354827880859375,6-6,0.0,6-6,0.0,2,2,2,True,4,9.170903205871582,9,2.5860443115234375,2.5860443115234375,2.1191749572753906,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,multi_peak_pdf|scalar_ev_lying_by_omission
