game_idx,a_team,n_hands,marks_a,marks_b,a_won
681,0,11,4,7,0
682,0,13,6,7,0
683,0,11,7,4,1
684,0,13,6,7,0
685,0,10,3,7,0
686,0,12,7,5,1
687,0,11,7,4,1
688,0,12,5,7,0
689,0,11,4,7,0
690,0,11,4,7,0
691,0,13,7,6,1
692,0,11,7,4,1
693,0,10,3,7,0
694,0,13,7,6,1
695,0,11,7,4,1
696,0,12,5,7,0
697,0,13,6,7,0
698,0,12,7,5,1
699,0,11,4,7,0
700,0,12,7,5,1
701,0,11,7,4,1
702,0,13,7,6,1
703,0,8,1,7,0
704,0,8,7,1,1
705,0,13,7,6,1
706,0,10,7,3,1
707,0,10,3,7,0
708,0,11,7,4,1
709,0,13,6,7,0
710,0,13,7,6,1
711,0,13,7,6,1
712,0,13,7,6,1
713,0,9,2,7,0
714,0,9,7,2,1
715,0,12,5,7,0
716,0,12,7,5,1
717,0,8,1,7,0
718,0,13,7,6,1
719,0,11,4,7,0
720,0,10,7,3,1
721,0,10,3,7,0
722,0,10,3,7,0
723,0,9,7,2,1
724,0,12,5,7,0
725,0,13,6,7,0
726,0,11,7,4,1
727,0,12,7,5,1
728,0,10,7,3,1
729,0,13,6,7,0
730,0,11,4,7,0
731,0,11,4,7,0
732,0,13,6,7,0
733,0,9,2,7,0
734,0,12,7,5,1
735,0,13,6,7,0
736,0,11,4,7,0
737,0,12,7,5,1
738,0,13,7,6,1
739,0,11,7,4,1
740,0,10,3,7,0
741,0,12,5,7,0
742,0,11,4,7,0
743,0,13,6,7,0
744,0,8,1,7,0
745,0,8,7,1,1
746,0,11,4,7,0
747,0,13,7,6,1
748,0,13,7,6,1
749,0,13,6,7,0
750,0,10,7,3,1
751,0,12,7,5,1
752,0,10,7,3,1
753,0,9,2,7,0
754,0,8,7,1,1
755,0,8,7,1,1
756,0,12,7,5,1
757,0,10,7,3,1
758,0,13,6,7,0
759,0,11,7,4,1
760,0,12,7,5,1
761,0,12,7,5,1
762,0,9,2,7,0
763,0,13,7,6,1
764,0,10,3,7,0
765,0,10,7,3,1
766,0,11,4,7,0
767,0,12,5,7,0
768,0,10,3,7,0
769,0,11,4,7,0
770,0,11,7,4,1
771,0,9,2,7,0
772,0,11,4,7,0
773,0,13,7,6,1
774,0,12,7,5,1
775,0,10,7,3,1
776,0,12,5,7,0
777,0,11,4,7,0
778,0,11,7,4,1
779,0,12,5,7,0
780,0,9,7,2,1
781,0,11,4,7,0
782,0,9,2,7,0
783,0,13,7,6,1
784,0,13,7,6,1
785,0,10,3,7,0
786,0,11,4,7,0
787,0,9,2,7,0
788,0,9,2,7,0
789,0,12,7,5,1
790,0,13,7,6,1
791,0,11,4,7,0
792,0,12,7,5,1
793,0,11,4,7,0
794,0,10,3,7,0
795,0,13,6,7,0
796,0,13,7,6,1
797,0,11,4,7,0
798,0,11,4,7,0
799,0,9,2,7,0
800,0,11,7,4,1
801,0,12,5,7,0
802,0,10,8,3,1
803,0,9,2,7,0
804,0,12,5,7,0
805,0,13,6,7,0
806,0,12,5,7,0
807,0,12,5,7,0
808,0,10,3,7,0
809,0,10,7,3,1
810,0,11,4,7,0
811,0,13,7,6,1
812,0,10,7,3,1
813,0,10,7,3,1
814,0,12,7,5,1
815,0,13,6,7,0
816,0,9,2,7,0
817,0,12,5,7,0
818,0,9,2,7,0
819,0,13,7,6,1
820,0,10,3,7,0
821,0,11,7,4,1
822,0,11,7,4,1
823,0,9,7,2,1
824,0,13,7,6,1
825,0,13,6,7,0
826,0,11,4,7,0
827,0,13,7,6,1
828,0,10,3,7,0
829,0,12,7,5,1
830,0,10,3,7,0
831,0,11,4,7,0
832,0,11,4,7,0
833,0,10,3,7,0
834,0,11,7,4,1
835,0,11,7,4,1
836,0,9,7,2,1
837,0,11,4,7,0
838,0,7,7,0,1
839,0,13,6,7,0
840,0,12,7,5,1
841,0,13,6,7,0
842,0,11,4,7,0
843,0,12,7,5,1
844,0,11,7,4,1
845,0,11,4,7,0
846,0,13,7,6,1
847,0,12,7,5,1
848,0,10,3,7,0
849,0,9,2,7,0
850,0,11,7,4,1
851,0,9,2,7,0
852,0,12,7,5,1
853,0,12,7,5,1
854,0,13,6,7,0
855,0,13,6,7,0
856,0,10,3,7,0
857,0,11,4,7,0
858,0,13,6,7,0
859,0,11,4,7,0
860,0,13,6,7,0
861,0,9,7,2,1
862,0,8,7,1,1
863,0,12,5,7,0
864,0,10,7,3,1
865,0,13,6,7,0
866,0,9,7,2,1
867,0,8,1,7,0
868,0,11,4,7,0
869,0,11,7,4,1
870,0,12,5,7,0
871,0,13,6,7,0
872,0,13,7,6,1
873,0,12,5,7,0
874,0,13,6,7,0
875,0,9,2,7,0
876,0,11,7,4,1
877,0,12,5,7,0
878,0,13,7,6,1
879,0,13,6,7,0
880,0,12,7,5,1
881,0,11,7,4,1
882,0,11,7,4,1
883,0,11,7,4,1
884,0,9,2,7,0
885,0,11,7,4,1
886,0,10,3,7,0
887,0,9,7,2,1
888,0,11,4,7,0
889,0,9,2,7,0
890,0,13,6,7,0
891,0,13,6,7,0
892,0,7,0,7,0
893,0,13,7,6,1
894,0,11,4,7,0
895,0,13,7,6,1
896,0,8,1,7,0
897,0,10,7,3,1
898,0,13,6,7,0
899,0,9,2,7,0
900,0,13,7,6,1
901,0,8,7,1,1
902,0,9,7,2,1
903,0,11,4,7,0
904,0,10,3,7,0
905,0,12,7,5,1
906,0,10,7,3,1
907,0,10,3,7,0
908,0,10,7,3,1
909,0,9,2,7,0
910,0,10,3,7,0
911,0,13,6,7,0
912,0,10,3,7,0
913,0,11,4,7,0
914,0,13,6,7,0
915,0,13,6,7,0
916,0,13,7,6,1
917,0,11,7,4,1
918,0,13,7,6,1
919,0,12,5,7,0
920,0,13,6,7,0
921,0,13,6,7,0
922,0,11,4,7,0
923,0,13,6,7,0
924,0,10,3,7,0
925,0,12,7,5,1
926,0,13,7,6,1
927,0,13,7,6,1
928,0,10,3,7,0
929,0,11,7,4,1
930,0,13,6,7,0
931,0,13,7,6,1
932,0,13,6,7,0
933,0,11,7,4,1
934,0,11,7,4,1
935,0,13,6,7,0
936,0,9,2,7,0
937,0,11,4,7,0
938,0,9,2,7,0
939,0,11,7,4,1
940,0,10,3,7,0
941,0,11,7,4,1
942,0,12,5,7,0
943,0,12,7,5,1
944,0,11,7,4,1
945,0,13,7,6,1
946,0,13,6,7,0
947,0,13,7,6,1
948,0,9,2,7,0
949,0,11,4,7,0
950,0,12,5,7,0
951,0,10,3,7,0
952,0,13,7,6,1
953,0,13,6,7,0
954,0,13,7,6,1
955,0,10,7,3,1
956,0,12,7,5,1
957,0,13,7,6,1
958,0,12,5,7,0
959,0,13,6,7,0
960,0,11,7,4,1
961,0,10,3,7,0
962,0,12,7,5,1
963,0,11,7,4,1
964,0,13,6,7,0
965,0,8,1,7,0
966,0,13,7,6,1
967,0,7,0,7,0
968,0,10,7,3,1
969,0,9,7,2,1
970,0,12,7,5,1
971,0,12,7,5,1
972,0,8,1,7,0
973,0,10,3,7,0
974,0,12,5,7,0
975,0,8,7,1,1
976,0,9,2,7,0
977,0,10,3,7,0
978,0,9,2,7,0
979,0,13,6,7,0
980,0,13,7,6,1
981,0,11,7,4,1
982,0,12,7,5,1
983,0,8,7,1,1
984,0,11,4,7,0
985,0,12,5,7,0
986,0,12,5,7,0
987,0,13,6,7,0
988,0,9,2,7,0
989,0,12,7,5,1
990,0,12,5,7,0
991,0,11,4,7,0
992,0,11,4,7,0
993,0,12,7,5,1
994,0,10,7,3,1
995,0,10,3,7,0
996,0,12,5,7,0
997,0,13,6,7,0
998,0,13,7,6,1
999,0,12,5,7,0
1000,0,12,7,5,1
1001,0,10,7,3,1
1002,0,13,7,6,1
1003,0,13,6,7,0
1004,0,11,7,4,1
1005,0,13,6,7,0
1006,0,11,7,4,1
1007,0,11,4,7,0
1008,0,10,7,3,1
1009,0,11,4,7,0
1010,0,13,6,7,0
1011,0,13,6,7,0
1012,0,13,6,7,0
1013,0,10,3,7,0
1014,0,12,7,5,1
1015,0,10,7,3,1
1016,0,10,7,3,1
1017,0,13,7,6,1
1018,0,11,4,7,0
1019,0,11,7,4,1
1020,0,10,3,7,0
1021,0,13,6,7,0
1022,0,12,5,7,0
1023,0,12,5,7,0
1024,0,11,7,4,1
1025,0,13,7,6,1
1026,0,10,7,3,1
1027,0,12,7,5,1
1028,0,10,3,7,0
1029,0,8,7,1,1
1030,0,8,7,1,1
1031,0,9,7,2,1
1032,0,10,7,3,1
1033,0,10,7,3,1
1034,0,11,4,7,0
1035,0,13,7,6,1
1036,0,12,5,7,0
1037,0,12,5,7,0
1038,0,13,6,7,0
1039,0,13,6,7,0
1040,0,13,7,6,1
1041,0,9,7,2,1
1042,0,13,6,7,0
1043,0,9,2,7,0
1044,0,12,7,5,1
1045,0,8,7,1,1
1046,0,11,4,7,0
1047,0,11,7,4,1
1048,0,10,3,7,0
1049,0,13,7,6,1
1050,0,11,4,7,0
1051,0,10,3,7,0
1052,0,13,6,7,0
1053,0,8,7,1,1
1054,0,9,7,2,1
1055,0,11,4,7,0
1056,0,12,5,7,0
1057,0,10,7,3,1
1058,0,10,7,3,1
1059,0,11,4,7,0
1060,0,12,7,5,1
1061,0,9,2,7,0
1062,0,12,5,7,0
1063,0,9,2,7,0
1064,0,13,6,7,0
1065,0,10,7,3,1
1066,0,13,7,6,1
1067,0,13,7,6,1
1068,0,13,6,7,0
1069,0,10,3,7,0
1070,0,11,4,7,0
1071,0,11,4,7,0
1072,0,13,6,7,0
1073,0,11,4,7,0
1074,0,12,7,5,1
1075,0,13,7,6,1
1076,0,11,4,7,0
1077,0,12,7,5,1
1078,0,12,5,7,0
1079,0,12,7,5,1
1080,0,13,6,7,0
1081,0,11,7,4,1
1082,0,8,1,7,0
1083,0,13,6,7,0
1084,0,13,7,6,1
1085,0,12,7,5,1
1086,0,9,7,2,1
1087,0,9,2,7,0
1088,0,13,6,7,0
1089,0,11,7,4,1
1090,0,12,7,5,1
1091,0,10,7,3,1
1092,0,13,7,6,1
1093,0,13,7,6,1
1094,0,12,7,5,1
1095,0,10,3,7,0
1096,0,9,2,7,0
1097,0,11,7,4,1
1098,0,13,7,6,1
1099,0,11,7,4,1
1100,0,12,7,5,1
1101,0,13,7,6,1
1102,0,10,3,7,0
1103,0,10,7,3,1
1104,0,11,4,7,0
1105,0,13,6,7,0
1106,0,13,6,7,0
1107,0,12,5,7,0
1108,0,13,6,7,0
1109,0,9,2,7,0
1110,0,12,5,7,0
1111,0,13,7,6,1
1112,0,10,3,7,0
1113,0,13,7,6,1
1114,0,12,7,5,1
1115,0,11,4,7,0
1116,0,12,5,7,0
1117,0,12,7,5,1
1118,0,13,6,7,0
1119,0,10,7,3,1
1120,0,10,3,7,0
1121,0,11,4,7,0
1122,0,10,7,3,1
1123,0,9,2,7,0
1124,0,9,2,7,0
1125,0,10,3,7,0
1126,0,13,6,7,0
1127,0,9,7,2,1
1128,0,11,7,4,1
1129,0,9,2,7,0
1130,0,8,7,1,1
1131,0,13,7,6,1
1132,0,13,7,6,1
1133,0,9,2,7,0
1134,0,10,3,7,0
1135,0,12,5,7,0
1136,0,10,7,3,1
1137,0,12,5,7,0
1138,0,13,7,6,1
1139,0,12,5,7,0
1140,0,13,6,7,0
1141,0,8,1,7,0
1142,0,12,5,7,0
1143,0,13,6,7,0
1144,0,12,5,7,0
1145,0,12,7,5,1
1146,0,13,6,7,0
1147,0,12,7,5,1
1148,0,13,7,6,1
