game_idx,a_team,n_hands,marks_a,marks_b,a_won
138,1,10,3,7,0
139,1,12,5,7,0
140,1,13,6,7,0
141,1,13,6,7,0
142,1,8,7,1,1
143,1,12,7,5,1
144,1,12,5,7,0
145,1,9,2,7,0
146,1,7,7,0,1
147,1,11,4,7,0
148,1,11,7,4,1
149,1,13,7,6,1
150,1,13,6,7,0
151,1,13,6,7,0
152,1,11,4,7,0
153,1,9,7,2,1
154,1,12,7,5,1
155,1,11,4,7,0
156,1,11,4,7,0
157,1,8,1,7,0
158,1,11,4,7,0
159,1,10,7,3,1
160,1,13,6,7,0
161,1,7,0,7,0
162,1,13,7,6,1
163,1,9,7,2,1
164,1,12,5,7,0
165,1,10,7,3,1
166,1,12,5,7,0
167,1,11,7,4,1
168,1,12,7,5,1
169,1,13,7,6,1
170,1,11,4,7,0
171,1,10,3,7,0
172,1,12,7,5,1
173,1,8,1,7,0
174,1,13,6,7,0
175,1,8,7,1,1
176,1,7,7,0,1
177,1,12,5,7,0
178,1,11,7,4,1
179,1,12,7,5,1
180,1,12,7,5,1
181,1,12,5,7,0
182,1,12,7,5,1
183,1,10,3,7,0
184,1,11,7,4,1
185,1,13,6,7,0
186,1,13,7,6,1
187,1,12,7,5,1
188,1,12,7,5,1
189,1,10,3,7,0
190,1,13,6,7,0
191,1,11,4,7,0
192,1,12,7,5,1
193,1,13,7,6,1
194,1,12,7,5,1
195,1,9,2,7,0
196,1,12,5,7,0
197,1,13,6,7,0
198,1,8,1,7,0
199,1,13,6,7,0
200,1,12,5,7,0
201,1,12,7,5,1
202,1,12,5,7,0
203,1,10,7,3,1
204,1,8,7,1,1
205,1,10,7,3,1
206,1,13,6,7,0
207,1,13,7,6,1
208,1,13,7,6,1
209,1,11,4,7,0
210,1,13,7,6,1
211,1,13,6,7,0
212,1,13,7,6,1
213,1,11,4,7,0
214,1,9,7,2,1
215,1,10,3,7,0
216,1,13,7,6,1
217,1,12,7,5,1
218,1,10,3,7,0
219,1,10,3,7,0
220,1,10,7,3,1
221,1,11,4,7,0
222,1,8,1,7,0
223,1,10,3,7,0
224,1,13,6,7,0
225,1,13,7,6,1
226,1,13,7,6,1
227,1,12,5,7,0
228,1,8,7,1,1
229,1,8,1,7,0
230,1,8,1,7,0
231,1,12,5,7,0
232,1,13,6,7,0
233,1,10,3,7,0
234,1,10,7,3,1
235,1,9,7,2,1
236,1,10,7,3,1
237,1,12,5,7,0
238,1,13,6,7,0
239,1,13,6,7,0
240,1,12,5,7,0
241,1,12,7,5,1
242,1,12,7,5,1
243,1,10,3,7,0
244,1,12,7,5,1
245,1,12,5,7,0
246,1,9,7,2,1
247,1,11,7,4,1
248,1,11,7,4,1
249,1,13,6,7,0
250,1,9,2,7,0
251,1,10,7,3,1
252,1,12,5,7,0
253,1,12,7,5,1
254,1,11,7,4,1
255,1,9,2,7,0
