game_idx,a_team,n_hands,marks_a,marks_b,a_won
47,1,8,7,1,1
48,1,12,7,5,1
49,1,10,7,3,1
50,1,9,7,2,1
51,1,13,6,7,0
52,1,11,7,4,1
53,1,12,5,7,0
54,1,9,7,2,1
55,1,12,7,5,1
56,1,13,6,7,0
57,1,9,7,2,1
58,1,8,7,1,1
59,1,11,7,4,1
60,1,13,6,7,0
61,1,10,7,3,1
62,1,12,7,5,1
63,1,8,7,1,1
64,1,13,7,6,1
65,1,12,7,5,1
66,1,10,7,3,1
67,1,10,7,3,1
68,1,9,7,2,1
69,1,8,7,1,1
70,1,10,7,3,1
71,1,9,7,2,1
72,1,12,7,5,1
73,1,9,7,2,1
74,1,10,7,3,1
75,1,10,7,3,1
76,1,11,7,4,1
77,1,11,7,4,1
78,1,11,7,4,1
79,1,11,4,7,0
80,1,12,5,7,0
81,1,12,7,5,1
82,1,13,7,6,1
83,1,12,7,5,1
84,1,12,7,5,1
85,1,11,7,4,1
86,1,13,7,6,1
87,1,12,7,5,1
88,1,11,4,7,0
89,1,13,6,7,0
90,1,8,1,7,0
91,1,10,7,3,1
92,1,10,7,3,1
93,1,8,7,1,1
94,1,10,7,3,1
95,1,10,7,3,1
96,1,11,7,4,1
97,1,7,7,0,1
98,1,11,7,4,1
99,1,11,7,4,1
100,1,10,7,3,1
101,1,12,7,5,1
102,1,13,7,6,1
103,1,10,7,3,1
104,1,8,7,1,1
105,1,11,7,4,1
106,1,10,7,3,1
107,1,8,7,1,1
108,1,9,7,2,1
109,1,11,7,4,1
110,1,11,7,4,1
111,1,12,7,5,1
112,1,10,7,3,1
113,1,10,7,3,1
114,1,10,7,3,1
115,1,13,7,6,1
116,1,8,7,1,1
117,1,12,7,5,1
118,1,7,7,0,1
119,1,10,7,3,1
120,1,10,7,3,1
121,1,11,4,7,0
122,1,10,7,3,1
123,1,8,7,1,1
124,1,10,7,3,1
125,1,10,7,3,1
126,1,9,7,2,1
127,1,10,7,3,1
