game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,contract_threshold_q,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,9,3-3,0,0,bidder,1000,110,0.11,-25.179590225219727,-31.36988639831543,-6.190296173095703,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.348037719726562,0.14319448173046112,-11.204843237996101,9.910296112298965,8.980296090245247,0.0
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,20,5-5,0,0,bidder,1000,128,0.128,-25.179590225219727,-31.211715698242188,-6.032125473022461,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.348037719726562,0.1349671185016632,-11.2130706012249,9.752125412225723,8.822125390172005,0.0
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,18,5-3,0,0,bidder,1000,131,0.131,-25.179590225219727,-20.93695640563965,4.242633819580078,0.8140000104904175,0.572519063949585,-0.24148094654083252,0.1860000044107437,0.42748090624809265,0.24148090183734894,11.348037719726562,11.885917663574219,0.5378799438476562,9.072252303361893,0.0,7.86484757065773
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,11,4-1,0,0,bidder,1000,120,0.12,-25.179590225219727,-19.551288604736328,5.628301620483398,0.8140000104904175,0.6666666865348816,-0.1473333239555359,0.1860000044107437,0.3333333432674408,0.14733333885669708,11.348037719726562,13.885223388671875,2.5371856689453125,8.574968248605728,0.0,7.838301628828049
9,9430,9,no-trump,11,3,right_setter,defense,0,0,0-0,-17.0,3,2-0,0,0,bidder,1000,44,0.044,-25.179590225219727,-30.012096405029297,-4.83250617980957,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.348037719726562,1.2067333459854126,-10.14130437374115,8.552506119012833,7.622506096959114,0.0
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,15,5-0,0,0,bidder,1000,130,0.13,-25.195899963378906,-15.062060356140137,10.13383960723877,0.8140000104904175,0.5384615659713745,-0.27553844451904297,0.1860000044107437,0.4615384638309479,0.27553845942020416,11.393830299377441,17.389999389648438,5.996169090270996,15.64460864663124,0.0,14.266916424036026
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,20,5-5,1,1,left_setter,1000,425,0.425,-25.195899963378906,-19.207902908325195,5.987997055053711,0.8140000104904175,0.5905882120132446,-0.22341179847717285,0.1860000044107437,0.409411758184433,0.22341175377368927,11.393830299377441,14.749197959899902,3.355367660522461,10.456232577562332,0.0,9.339173585176468
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,14,4-4,0,0,bidder,1000,131,0.131,-25.195899963378906,-31.428539276123047,-6.232639312744141,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.393830299377441,0.13725237548351288,-11.256577923893929,9.952639251947403,9.022639229893684,0.0
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,9,3-3,0,0,bidder,1000,110,0.11,-25.195899963378906,-31.406583786010742,-6.210683822631836,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.393830299377441,0.12255175411701202,-11.27127854526043,9.930683761835098,9.00068373978138,0.0
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,20,5-5,0,0,bidder,1000,128,0.128,-25.195899963378906,-31.24143409729004,-6.045534133911133,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.393830299377441,0.13351339101791382,-11.260316908359528,9.765534073114395,8.835534051060677,0.0
