game_idx,seed,decl_id,decl_name,bid_value,decision_idx,trick_idx,trick_position,actor,seat_role,team,offense_score_before,defense_score_before,actual_action_domino,legal_action_count,top_mean_domino,top_mean,top_threshold_domino,top_threshold_mass,safest_tail_domino,safest_lower_tail_mass,actual_mean_rank_desc,actual_threshold_rank_desc,actual_lower_tail_rank_asc,decision_scalar_ev_lying_by_omission,decision_multi_peak_action_count,decision_max_std,decision_max_shelf_gap,decision_max_hidden_impact,decision_max_hidden_downside,decision_max_hidden_upside,strategy_context_tags,matched_position_detectors,distribution_shape_tags
0,9430,0,blanks,30,22,5,2,0,bidder,offense,24,6,6-2,1,6-2,1.4449042081832886,6-2,0.0,6-2,0.0,1,1,1,False,1,16.63649559020996,34,17.225030779838562,17.225030779838562,16.190740704536438,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9430,0,blanks,30,23,5,3,1,left_setter,defense,24,6,5-3,2,5-3,-0.8462982773780823,5-3,0.5040000081062317,5-3,0.0,1,1,1,True,2,16.681211471557617,34,21.855198919773102,19.335198879241943,21.508292138576508,last_to_act|late_hand|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
0,9430,0,blanks,30,24,6,0,0,bidder,offense,25,6,6-6,1,6-6,-0.5678256750106812,6-6,0.0,6-6,0.0,1,1,1,False,1,16.585725784301758,33,16.952892661094666,16.318278908729553,16.952892661094666,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9430,0,blanks,30,25,6,1,1,left_setter,defense,25,6,5-5,1,5-5,1.116323709487915,5-5,1.0,5-5,0.0,1,1,1,False,1,16.527135848999023,34,17.656423807144165,17.656423807144165,15.470075368881226,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
0,9430,0,blanks,30,26,6,2,2,bidder_partner,offense,25,6,2-0,1,2-0,16.669479370117188,2-0,0.0,2-0,0.0,1,1,1,False,0,5.7220458984375e-06,0,3.814697265625e-06,3.814697265625e-06,0.0,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
0,9430,0,blanks,30,27,6,3,3,right_setter,defense,25,6,5-4,1,5-4,-16.659639358520508,5-4,1.0,5-4,0.0,1,1,1,False,0,3.814697265625e-06,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
1,9430,1,ones,30,0,0,0,0,bidder,offense,0,0,2-2,7,2-2,-9.663941383361816,2-2,0.1850000023841858,6-5,0.4350000023841858,1,1,2,True,7,28.38338851928711,83,35.45522537827492,23.50223959982395,33.278454810380936,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,1,0,1,1,left_setter,defense,0,0,5-2,1,5-2,20.00971031188965,5-2,0.9750000238418579,5-2,0.020999999716877937,1,1,1,False,1,16.907028198242188,23,17.312311228364706,16.762707825750113,5.380599225871265,first_setter_response|first_trick,first_setter_pounce_window,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
1,9430,1,ones,30,2,0,2,2,bidder_partner,offense,0,0,4-2,2,4-2,-13.506436347961426,4-2,0.12399999797344208,4-2,0.5059999823570251,1,1,1,True,2,24.198341369628906,83,15.668424397706985,11.454528354108334,14.640325635671616,first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,3,0,3,3,right_setter,defense,0,0,3-2,1,3-2,-18.495832443237305,3-2,0.37400001287460327,3-2,0.6129999756813049,1,1,1,False,1,21.722848892211914,23,20.80503535270691,16.098489075899124,19.292454838752747,defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
1,9430,1,ones,30,4,1,0,0,bidder,offense,6,0,6-5,6,6-5,-10.728650093078613,6-5,0.1860000044107437,6-5,0.45399999618530273,1,1,1,True,6,28.648635864257812,83,35.74548767507076,23.000229731202126,33.5529654994607,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,5,1,1,1,left_setter,defense,6,0,3-1,6,3-1,30.146865844726562,3-1,0.9890000224113464,3-1,0.00800000037997961,1,1,1,True,6,23.63279914855957,62,24.144002875313163,14.320680839940906,23.380636136047542,called_suit_pressure|setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,6,1,2,2,bidder_partner,offense,6,0,6-0,1,6-0,-33.364131927490234,6-0,0.004000000189989805,6-0,0.8740000128746033,1,1,1,False,1,13.493685722351074,3,10.31735155172646,6.138770361896604,9.546700151637197,,first_trick_public_belief_update,hidden_threat_large_impact|large_lower_tail|multi_peak_pdf
1,9430,1,ones,30,7,1,3,3,right_setter,defense,6,0,5-4,6,5-4,20.818191528320312,5-4,0.9459999799728394,5-4,0.04899999871850014,1,1,1,True,5,27.242998123168945,81,21.274874806404114,20.275081992149353,19.3238338008523,called_suit_pressure|last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,8,2,0,1,left_setter,defense,6,1,1-1,5,1-1,33.96227264404297,1-1,0.968999981880188,1-1,0.029999999329447746,1,1,1,True,5,26.105810165405273,66,36.85438518226147,35.43347601592541,22.23972805775702,called_suit_pressure|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,9,2,1,2,bidder_partner,offense,6,1,2-1,1,2-1,-39.97710418701172,2-1,0.0,2-1,0.9950000047683716,1,1,1,False,0,3.1046459674835205,0,2.096134662628174,0.9275062084197998,1.9359495639801025,called_suit_pressure,first_trick_public_belief_update,large_lower_tail
1,9430,1,ones,30,10,2,2,3,right_setter,defense,6,1,1-0,2,1-0,28.16043472290039,1-0,0.9810000061988831,1-0,0.01899999938905239,1,1,1,True,2,19.51493263244629,29,17.276647459715605,17.0627672187984,12.268307492136955,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,11,2,3,0,bidder,offense,6,1,4-1,1,4-1,-25.66086769104004,4-1,0.04899999871850014,4-1,0.6629999876022339,1,1,1,False,1,18.57562255859375,27,20.160148046910763,10.961802775971591,18.282273910939693,called_suit_pressure|last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
1,9430,1,ones,30,12,3,0,1,left_setter,defense,6,7,6-1,4,6-1,35.35114288330078,4-4,1.0,4-4,0.0,1,3,3,True,3,22.433591842651367,56,23.305041462183,22.307807475328445,19.34687928855419,called_suit_pressure|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,13,3,1,2,bidder_partner,offense,6,7,4-0,4,4-0,-31.997650146484375,2-0,0.0,4-0,0.890999972820282,1,3,1,True,4,7.578274726867676,26,6.777944922447205,4.632736325263977,5.980580508708954,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,14,3,2,3,right_setter,defense,6,7,5-1,1,5-1,8.666947364807129,5-1,0.8149999976158142,5-1,0.1850000023841858,1,1,1,False,1,24.598495483398438,68,26.603327989578247,25.488854348659515,24.075938642024994,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
1,9430,1,ones,30,15,3,3,0,bidder,offense,6,7,6-6,4,6-6,-20.246519088745117,6-6,0.08799999952316284,6-6,0.6320000290870667,1,1,1,True,4,20.735258102416992,24,24.31301075220108,12.27025705575943,22.344187080860138,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,16,4,0,1,left_setter,defense,6,8,4-4,3,4-4,34.26399230957031,4-4,1.0,4-4,0.0,1,1,1,False,0,0.277171790599823,0,0.23981857299804688,0.23981857299804688,0.16051483154296875,late_hand|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean
1,9430,1,ones,30,17,4,1,2,bidder_partner,offense,6,8,3-3,3,3-3,-31.073577880859375,2-0,0.0,3-3,0.906000018119812,1,2,1,True,3,6.123251438140869,17,7.090757846832275,4.514409303665161,6.352531671524048,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission
1,9430,1,ones,30,18,4,2,3,right_setter,defense,6,8,4-3,1,4-3,10.95639705657959,4-3,1.0,4-3,0.0,1,1,1,False,1,20.338634490966797,43,20.321030616760254,19.940441131591797,20.321030616760254,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
1,9430,1,ones,30,19,4,3,0,bidder,offense,6,8,6-4,1,6-4,-17.37030792236328,6-4,0.0,6-4,0.5799999833106995,1,1,1,False,1,18.39832305908203,44,26.834357857704163,19.32241380214691,23.934357941150665,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
1,9430,1,ones,30,20,5,0,1,left_setter,defense,6,19,5-3,2,5-3,22.55788230895996,5-3,1.0,5-3,0.0,1,1,1,False,0,0.15261781215667725,0,0.13146400451660156,0.13146400451660156,0.06366920471191406,late_hand|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean
1,9430,1,ones,30,21,5,1,2,bidder_partner,offense,6,19,5-0,1,5-0,-22.215436935424805,5-0,0.0,5-0,1.0,1,1,1,False,1,1.2106105089187622,2,1.6702518463134766,0.9380455017089844,1.6702518463134766,late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,large_lower_tail|multi_peak_pdf
1,9430,1,ones,30,22,5,2,3,right_setter,defense,6,19,3-0,2,3-0,3.2893295288085938,0-0,0.6809999942779541,0-0,0.3190000057220459,1,2,2,True,2,20.43423843383789,46,39.86998653411865,36.46498656272888,24.558282613754272,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,23,5,3,0,bidder,offense,6,19,6-3,2,6-3,-16.31708335876465,6-2,0.0,6-3,0.7480000257492065,1,2,1,True,2,13.440269470214844,32,30.607220888137817,11.021485567092896,26.867220759391785,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
1,9430,1,ones,30,24,6,0,1,left_setter,defense,6,25,5-5,1,5-5,16.82395362854004,5-5,1.0,5-5,0.0,1,1,1,False,0,0.026033086702227592,0,0.03626251220703125,0.03626251220703125,0.03232383728027344,late_hand|setter_count_pressure|setter_lead_pressure,defender_damage_lead_class|first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,
1,9430,1,ones,30,25,6,1,2,bidder_partner,offense,6,25,2-0,1,2-0,-16.73847770690918,2-0,0.0,2-0,0.0,1,1,1,False,0,0.0,0,0.0,0.0,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
1,9430,1,ones,30,26,6,2,3,right_setter,defense,6,25,0-0,1,0-0,16.720380783081055,0-0,1.0,0-0,0.0,1,1,1,False,0,3.814697265625e-06,0,1.9073486328125e-06,1.9073486328125e-06,0.0,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
1,9430,1,ones,30,27,6,3,0,bidder,offense,6,25,6-2,1,6-2,-16.712491989135742,6-2,0.0,6-2,0.0,1,1,1,False,0,1.9073486328125e-06,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,
2,9430,2,twos,30,0,0,0,0,bidder,offense,0,0,6-2,7,6-2,20.957599639892578,6-2,0.6420000195503235,6-2,0.10100000351667404,1,1,1,True,6,27.685956954956055,79,22.77351176738739,21.62654212117195,15.719508022069931,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,1,0,1,1,left_setter,defense,0,0,5-2,1,5-2,-10.35860538482666,5-2,0.5260000228881836,5-2,0.4650000035762787,1,1,1,False,1,27.881977081298828,83,38.380058228969574,18.391486167907715,36.35435399413109,called_suit_pressure|first_setter_response|first_trick,first_setter_pounce_window,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
2,9430,2,twos,30,2,0,2,2,bidder_partner,offense,0,0,2-0,3,2-0,8.031536102294922,2-0,0.4020000100135803,2-0,0.2029999941587448,1,1,1,True,3,27.307323455810547,79,28.569687893614173,25.903222016990185,27.203790391795337,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,3,0,3,3,right_setter,defense,0,0,3-2,1,3-2,-34.75611114501953,3-2,0.11100000143051147,3-2,0.8809999823570251,1,1,1,False,0,13.06016731262207,0,11.58815050125122,6.115528089925647,10.824941635131836,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,hidden_threat_large_impact|large_lower_tail
2,9430,2,twos,30,4,1,0,0,bidder,offense,6,0,6-5,6,2-2,17.071685791015625,6-5,0.5289999842643738,2-2,0.05900000035762787,2,1,2,True,6,29.82528305053711,81,26.119627974927425,17.93431556224823,25.165492188185453,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,5,1,1,1,left_setter,defense,6,0,6-1,1,6-1,-1.3433938026428223,6-1,0.6700000166893005,6-1,0.32100000977516174,1,1,1,False,1,27.571542739868164,81,24.42402185127139,14.726410627365112,22.954156940802932,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
2,9430,2,twos,30,6,1,2,2,bidder_partner,offense,6,0,6-0,1,6-0,10.320472717285156,6-0,0.42899999022483826,6-0,0.17800000309944153,1,1,1,False,1,25.05318832397461,23,21.829136818647385,19.970251455903053,21.186661556363106,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|multi_peak_pdf|wide_shelf_gap
2,9430,2,twos,30,7,1,3,3,right_setter,defense,6,0,3-0,6,3-0,-28.506624221801758,0-0,0.1979999989271164,1-0,0.7929999828338623,1,2,2,True,4,19.57662010192871,6,18.56074431538582,9.360144272446632,17.46736416220665,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission
2,9430,2,twos,30,8,2,0,0,bidder,offense,7,0,2-2,5,2-2,14.375144958496094,2-2,0.49000000953674316,2-2,0.10499999672174454,1,1,1,True,5,26.43704605102539,79,42.780877470970154,18.540522515773773,41.40587744116783,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,9,2,1,1,left_setter,defense,7,0,5-3,5,5-3,-11.215330123901367,5-3,0.550000011920929,5-3,0.4429999887943268,1,1,1,True,5,22.60260009765625,55,16.626242756843567,15.50619861483574,13.598721608519554,setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,10,2,2,2,bidder_partner,offense,7,0,2-1,2,2-1,33.80387496948242,2-1,0.875,2-1,0.004999999888241291,1,1,1,False,2,13.87874698638916,10,8.102631151676178,7.404347538948059,7.862573170103133,called_suit_pressure,first_trick_public_belief_update,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf
2,9430,2,twos,30,11,2,3,3,right_setter,defense,7,0,1-0,5,1-0,-34.30833053588867,1-0,0.09300000220537186,1-0,0.9039999842643738,1,1,1,False,1,10.7641019821167,2,6.516768828034401,4.820717105641961,5.945314660668373,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,hidden_threat_large_impact|high_variance_close_mean|large_lower_tail|multi_peak_pdf
2,9430,2,twos,30,12,3,0,0,bidder,offense,8,0,6-3,4,6-6,37.2101936340332,6-3,1.0,6-3,0.0,2,1,1,True,1,19.08124351501465,47,17.451592661440372,15.310920678079128,17.276592660695314,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,13,3,1,1,left_setter,defense,8,0,3-1,4,3-1,-22.787303924560547,3-1,0.32199999690055847,3-1,0.675000011920929,1,1,1,True,4,18.719623565673828,51,17.351866029202938,15.951950084418058,14.477074414491653,setter_count_pressure,first_trick_public_belief_update|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,14,3,2,2,bidder_partner,offense,8,0,3-3,4,5-0,39.62348175048828,3-3,1.0,3-3,0.0,3,1,1,True,1,25.593612670898438,74,47.449247628450394,41.5056166946888,46.6892476528883,called_suit_pressure|partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,15,3,3,3,right_setter,defense,8,0,0-0,4,0-0,-38.1353874206543,0-0,0.0,0-0,1.0,1,1,1,False,0,1.1473464965820312,0,1.3720664978027344,1.1458473205566406,1.3720664978027344,last_to_act,first_trick_public_belief_update|last_to_act_closure_policy,high_variance_close_mean|large_lower_tail
2,9430,2,twos,30,16,4,0,0,bidder,offense,9,0,6-6,3,6-6,35.56633758544922,6-4,1.0,6-4,0.0,1,2,2,True,1,18.851200103759766,52,19.188481785357,16.78042694181204,19.01348178461194,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,17,4,1,1,left_setter,defense,9,0,1-1,3,1-1,-36.081233978271484,1-1,0.0,1-1,1.0,1,1,1,False,3,1.203275203704834,3,1.2552413940429688,1.1789016723632812,1.2552413940429688,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean|large_lower_tail|multi_peak_pdf
2,9430,2,twos,30,18,4,2,2,bidder_partner,offense,9,0,4-0,3,5-0,36.550750732421875,4-0,1.0,4-0,0.0,2,1,1,True,1,32.98856735229492,72,56.823032557964325,33.23877730965614,53.86303251981735,called_suit_pressure|late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,19,4,3,3,right_setter,defense,9,0,5-1,3,5-1,-36.41838073730469,4-3,0.0,4-3,1.0,1,2,2,True,0,1.0377823114395142,0,1.0274314880371094,0.7535133361816406,1.0274314880371094,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean|large_lower_tail|scalar_ev_lying_by_omission
2,9430,2,twos,30,20,5,0,0,bidder,offense,10,0,6-4,2,6-4,34.609230041503906,6-4,1.0,4-1,0.0,1,1,2,True,1,13.759939193725586,42,20.697229146957397,17.35222899913788,17.18099617958069,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,hidden_threat_large_impact|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,21,5,1,1,left_setter,defense,10,0,4-4,2,4-4,-38.76314926147461,4-4,0.0,4-4,1.0,1,1,1,False,0,0.20945826172828674,0,0.1659088134765625,0.1472320556640625,0.1659088134765625,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,high_variance_close_mean|large_lower_tail
2,9430,2,twos,30,22,5,2,2,bidder_partner,offense,10,0,5-0,2,5-0,38.29066848754883,5-0,1.0,4-2,0.0,1,1,2,True,1,20.575265884399414,54,45.290457129478455,16.967355966567993,45.290457129478455,called_suit_pressure|late_hand|partner_count_donation,first_trick_public_belief_update|late_trick_threshold_closure|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
2,9430,2,twos,30,23,5,3,3,right_setter,defense,10,0,4-3,2,4-3,-39.21086502075195,4-3,0.0,4-3,1.0,1,1,1,False,0,0.07975167781114578,0,0.09804534912109375,0.08156967163085938,0.09804534912109375,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,high_variance_close_mean|large_lower_tail
2,9430,2,twos,30,24,6,0,0,bidder,offense,26,0,4-1,1,4-1,21.607067108154297,4-1,1.0,4-1,0.0,1,1,1,False,0,0.26902636885643005,0,0.27611732482910156,0.27611732482910156,0.26212310791015625,late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
2,9430,2,twos,30,25,6,1,1,left_setter,defense,26,0,5-5,1,5-5,-22.06024169921875,5-5,0.0,5-5,1.0,1,1,1,False,0,0.0,0,1.9073486328125e-06,0.0,1.9073486328125e-06,late_hand|setter_count_pressure,first_trick_public_belief_update|late_trick_threshold_closure|setter_count_before_certainty,large_lower_tail
2,9430,2,twos,30,26,6,2,2,bidder_partner,offense,26,0,4-2,1,4-2,25.648550033569336,4-2,1.0,4-2,0.0,1,1,1,False,0,5.7220458984375e-06,0,3.814697265625e-06,3.814697265625e-06,0.0,called_suit_pressure|late_hand,first_trick_public_belief_update|late_trick_threshold_closure,
2,9430,2,twos,30,27,6,3,3,right_setter,defense,26,0,5-4,1,5-4,-21.935420989990234,5-4,0.0,5-4,1.0,1,1,1,False,0,3.814697265625e-06,0,0.0,0.0,0.0,last_to_act|late_hand,first_trick_public_belief_update|last_to_act_closure_policy|late_trick_threshold_closure,large_lower_tail
3,9430,3,threes,30,0,0,0,0,bidder,offense,0,0,6-3,7,2-2,-5.402653694152832,6-3,0.27799999713897705,6-5,0.37400001287460327,3,1,5,True,7,31.300670623779297,83,40.94345658272505,22.672125082463026,38.96291771158576,bidder_opening_lead|called_suit_pressure|first_trick,bidder_first_lead_plan,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,9430,3,threes,30,1,0,1,1,left_setter,defense,0,0,3-1,2,3-1,-0.4344791769981384,3-1,0.6269999742507935,3-1,0.3630000054836273,1,1,1,True,2,29.76579475402832,83,40.60582835972309,26.81567844748497,38.56432393938303,called_suit_pressure|first_setter_response|first_trick,first_setter_pounce_window,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,9430,3,threes,30,2,0,2,2,bidder_partner,offense,0,0,3-3,1,3-3,-6.8080620765686035,3-3,0.17399999499320984,3-3,0.3569999933242798,1,1,1,False,1,24.365068435668945,83,16.59614047408104,11.635974407196045,15.734707400202751,called_suit_pressure|first_trick|partner_third_seat_support,partner_third_seat_safe_donation,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
3,9430,3,threes,30,3,0,3,3,right_setter,defense,0,0,3-0,3,3-0,-3.4598183631896973,3-0,0.7080000042915344,3-0,0.2709999978542328,1,1,1,True,3,20.657854080200195,71,22.073624402284622,12.656992197036743,20.517676666378975,called_suit_pressure|defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,9430,3,threes,30,4,1,0,2,bidder_partner,offense,1,0,5-0,6,5-0,-22.557767868041992,5-0,0.08299999684095383,6-0,0.6539999842643738,1,1,2,True,5,22.738122940063477,34,26.395207956433296,11.967480977997184,24.243541300296783,partner_count_donation,first_trick_public_belief_update|partner_forcedness_and_safety,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,9430,3,threes,30,5,1,1,3,right_setter,defense,1,0,5-4,2,5-4,18.62982177734375,5-4,0.9419999718666077,5-4,0.04800000041723251,1,1,1,True,2,23.594038009643555,47,20.83643965423107,19.976656958460808,17.75308132520877,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|high_variance_close_mean|multi_peak_pdf|scalar_ev_lying_by_omission|wide_shelf_gap
3,9430,3,threes,30,6,1,2,0,bidder,offense,1,0,6-5,1,6-5,-11.251360893249512,6-5,0.17900000512599945,6-5,0.4959999918937683,1,1,1,False,1,27.355546951293945,83,22.390824496746063,19.514449402689934,21.085427716374397,,first_trick_public_belief_update,hidden_threat_large_impact|high_std|large_lower_tail|multi_peak_pdf|wide_shelf_gap
3,9430,3,threes,30,7,1,3,1,left_setter,defense,1,0,5-5,2,5-5,36.22264099121094,5-5,1.0,5-5,0.0,1,1,1,False,2,21.03783416748047,58,21.85835823044181,11.935721933841705,20.478886110708117,last_to_act|setter_count_pressure,first_trick_public_belief_update|last_to_act_closure_policy|setter_count_before_certainty,hidden_threat_large_impact|high_std|high_variance_close_mean|large_lower_tail|multi_peak_pdf|wide_shelf_gap
