game_idx,seed,decl_id,decl_name,bid_value,bid_value_source,decision_idx,trick_idx,trick_position,actor,seat_role,team,partner_player,offense_score_before,defense_score_before,played_count_points_before,unplayed_count_points_public_before,current_trick_count_before,led_suit_before,led_suit_name_before,current_winner_before,current_winner_team_before,partner_currently_winning_before,opponent_currently_winning_before,actual_action_slot,actual_action_domino_id,actual_action_domino,candidate_slot,candidate_domino_id,candidate_domino,candidate_count_points,candidate_is_double,candidate_is_called_suit,candidate_can_follow_led,candidate_beats_current,candidate_would_win_trick_now,candidate_trick_rank,actor_hand_remaining_count,actor_hand_remaining_count_points,actor_hand_remaining_called_suit_count,actor_hand_remaining_double_count,legal_action_count,threshold_q,mean,std,threshold_mass,lower_tail_mass_le_neg18,q10,q25,q50,q75,q90,iqr,cvar_low_10,branch_entropy,branch_peak_count,branch_peak_bins,shelf_gap,samples,mean_rank_desc,threshold_rank_desc,lower_tail_rank_asc,mean_gap_to_best,threshold_gap_to_best,lower_tail_gap_to_safest,is_actual_action,is_top_mean_action,is_top_threshold_action,is_safest_lower_tail_action,high_variance_close_mean,scalar_ev_lying_by_omission,distribution_shape_tags,strategy_context_tags,matched_position_detectors,direct_label_readiness,missing_direct_label_fields,hidden_threat_available,hidden_threat_rows,top_hidden_impact_holder,top_hidden_impact_domino,top_hidden_impact_score,top_hidden_downside_holder,top_hidden_downside_domino,top_hidden_downside_score,top_hidden_upside_holder,top_hidden_upside_domino,top_hidden_upside_score
0,9430,0,blanks,30,schema_v2_bid_value,3,0,3,3,right_setter,defense,1,0,0,0,35,0,2,2,0,offense,False,True,3,8,3-2,3,8,3-2,5,False,False,True,False,False,21,7,5,3,1,1,-17.0,-7.245913028717041,19.421777725219727,0.6209999918937683,0.34700000286102295,-30,-22,-11,6,25,28,-34.53999999999999,5.989044381801043,10,-28|-27|-25|-19|-17|-11|-6|-4|28|30,58,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,defender_last_to_act_closure|first_trick|last_to_act|setter_count_pressure,last_to_act_closure_policy|setter_count_before_certainty,hidden_threat_offline_label_ready|needs_real_bid_margin|public_context_ready,bid_margin,True,8,1,6-0,13.55682772397995,0,5-5,9.541670173406601,1,6-0,12.673562735319138
0,9430,0,blanks,30,schema_v2_bid_value,4,1,0,0,bidder,offense,2,6,0,5,30,0,,,,,False,False,5,26,6-5,1,11,4-1,5,False,False,,,True,,6,15,0,1,6,18.0,-15.609861373901367,22.342369079589844,0.0949999988079071,0.49300000071525574,-41,-38,-18,-2,17,36,-41.349999999999994,5.707921842119073,4,-41|-20|-18|-12,29,1000,5,5,5,2.267725944519043,0.039000004529953,0.03600001335144043,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,0-0,20.88692879676819,2,4-3,13.74830029066652,2,0-0,19.104988932609558
0,9430,0,blanks,30,schema_v2_bid_value,4,1,0,0,bidder,offense,2,6,0,5,30,0,,,,,False,False,5,26,6-5,2,23,6-2,0,False,False,,,True,,6,15,0,1,6,18.0,-14.65192699432373,24.030227661132812,0.11800000071525574,0.4779999852180481,-41,-40,-17,1,22,41,-41.39,5.6798831652736625,4,-41|-18|-12|-7,34,1000,4,4,4,1.3097915649414062,0.01600000262260437,0.020999997854232788,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,0-0,24.54715320467949,3,0-0,14.324752371758223,2,0-0,22.60797293484211
0,9430,0,blanks,30,schema_v2_bid_value,4,1,0,0,bidder,offense,2,6,0,5,30,0,,,,,False,False,5,26,6-5,3,24,6-3,0,False,False,,,True,,6,15,0,1,6,18.0,-14.086133003234863,24.086849212646484,0.125,0.46799999475479126,-41,-39,-16,2,22,41,-41.400000000000006,5.725665016024534,4,-41|-18|-12|-3,38,1000,2,2,2,0.7439975738525391,0.009000003337860107,0.011000007390975952,False,False,False,False,True,False,high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,0-0,24.514752954244614,3,0-0,14.163496475666761,2,0-0,22.5709278434515
0,9430,0,blanks,30,schema_v2_bid_value,4,1,0,0,bidder,offense,2,6,0,5,30,0,,,,,False,False,5,26,6-5,4,25,6-4,10,False,False,,,True,,6,15,0,1,6,18.0,-18.899812698364258,22.927879333496094,0.08399999886751175,0.5799999833106995,-41,-40,-26,-5,16,35,-41.51,5.541009699599195,3,-41|-31|-9,32,1000,6,6,6,5.557677268981934,0.05000000447034836,0.12299999594688416,False,False,False,False,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,0-0,21.30602876842022,2,6-1,18.6095347777009,2,0-0,19.635537073016167
0,9430,0,blanks,30,schema_v2_bid_value,4,1,0,0,bidder,offense,2,6,0,5,30,0,,,,,False,False,5,26,6-5,5,26,6-5,0,False,False,,,True,,6,15,0,1,6,18.0,-13.342135429382324,24.479524612426758,0.1340000033378601,0.4569999873638153,-41,-39,-16,3,24,42,-41.39,5.762998059154907,2,-41|-18,23,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,True,True,scalar_ev_lying_by_omission|high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,0-0,24.697330251336098,2,6-1,14.278068985324353,2,0-0,22.79484397917986
0,9430,0,blanks,30,schema_v2_bid_value,4,1,0,0,bidder,offense,2,6,0,5,30,0,,,,,False,False,5,26,6-5,6,27,6-6,0,True,False,,,True,,6,15,0,1,6,18.0,-14.159721374511719,24.233016967773438,0.12300000339746475,0.47099998593330383,-41,-39,-17,2,23,41,-41.36,5.71367311213903,4,-41|-18|-12|-2,39,1000,3,3,3,0.8175859451293945,0.010999999940395355,0.013999998569488525,False,False,False,False,True,False,high_variance_close_mean|multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,2,0-0,24.601738020777702,3,0-0,14.309884686022997,2,0-0,22.670235350728035
0,9430,0,blanks,30,schema_v2_bid_value,5,1,1,1,left_setter,defense,3,6,0,5,30,0,6,6,0,offense,False,True,6,22,6-1,6,22,6-1,0,False,False,True,False,False,23,6,10,0,3,1,-17.0,-7.76635217666626,25.452041625976562,0.6150000095367432,0.3709999918937683,-41,-32,-10,11,31,43,-41.23,6.037915822735089,5,-41|-39|-18|-3|40,81,1000,1,1,1,0.0,0.0,0.0,True,True,True,True,False,False,multi_peak_pdf|wide_shelf_gap|high_std|large_lower_tail|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,3,0-0,23.87090676277876,2,0-0,13.87311801314354,3,0-0,22.236495044082403
0,9430,0,blanks,30,schema_v2_bid_value,6,1,2,2,bidder_partner,offense,0,6,0,5,30,0,6,6,0,offense,True,False,5,15,5-0,0,3,2-0,0,False,True,False,True,True,34,6,5,4,1,6,18.0,31.907106399536133,10.237980842590332,0.8450000286102295,0.0,16,24,37,41,41,17,11.66,4.3184462183738255,5,16|18|33|37|41,25,1000,2,3,1,1.6190776824951172,0.0029999613761901855,0.0,False,False,False,True,False,False,multi_peak_pdf|wide_shelf_gap|hidden_threat_large_impact,called_suit_pressure,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,0,0-0,9.794920444488525,1,0-0,8.037505686283112,0,0-0,9.794920444488525
0,9430,0,blanks,30,schema_v2_bid_value,6,1,2,2,bidder_partner,offense,0,6,0,5,30,0,6,6,0,offense,True,False,5,15,5-0,1,4,2-1,0,False,False,False,False,False,0,6,5,4,1,6,18.0,33.52618408203125,9.86262321472168,0.847000002861023,0.0,16,28,39,41,41,13,13.579999999999998,3.8426072259402138,6,15|17|18|32|36|41,26,1000,1,2,2,0.0,0.0009999871253967285,0.0,False,True,False,False,False,True,scalar_ev_lying_by_omission|multi_peak_pdf|wide_shelf_gap|hidden_threat_large_impact,,first_trick_public_belief_update,hidden_threat_offline_label_ready|public_context_ready,bid_margin,True,8,0,0-0,8.161854982376099,1,0-0,6.60003000497818,0,0-0,8.161854982376099
