game_idx,a_team,n_hands,marks_a,marks_b,a_won
106,0,11,4,7,0
107,0,8,7,1,1
108,0,8,7,1,1
109,0,12,5,7,0
110,0,8,7,1,1
111,0,11,7,4,1
112,0,10,7,3,1
113,0,7,7,0,1
114,0,9,7,2,1
115,0,13,7,6,1
116,0,11,4,7,0
117,0,11,7,4,1
118,0,9,7,2,1
119,0,11,7,4,1
120,0,13,7,6,1
121,0,13,7,6,1
122,0,13,7,6,1
123,0,11,7,4,1
124,0,9,7,2,1
125,0,13,7,6,1
126,0,13,7,6,1
127,0,13,7,6,1
0,1,12,7,5,1
1,1,12,7,5,1
2,1,11,7,4,1
3,1,12,7,5,1
4,1,12,7,5,1
5,1,13,6,7,0
6,1,12,7,5,1
7,1,10,7,3,1
8,1,9,7,2,1
9,1,7,0,7,0
10,1,10,7,3,1
11,1,12,5,7,0
12,1,12,7,5,1
13,1,12,7,5,1
14,1,12,5,7,0
15,1,8,7,1,1
16,1,13,7,6,1
17,1,10,7,3,1
18,1,12,7,5,1
19,1,11,7,4,1
20,1,9,2,7,0
21,1,11,4,7,0
22,1,13,6,7,0
23,1,11,7,4,1
24,1,13,7,6,1
25,1,13,7,6,1
26,1,10,7,3,1
27,1,12,7,5,1
28,1,11,7,4,1
29,1,11,7,4,1
30,1,12,7,5,1
31,1,13,7,6,1
32,1,12,7,5,1
33,1,10,3,7,0
34,1,10,7,3,1
35,1,10,7,3,1
36,1,13,7,6,1
37,1,13,6,7,0
38,1,8,7,1,1
39,1,12,7,5,1
40,1,9,7,2,1
41,1,12,5,7,0
42,1,10,7,3,1
43,1,9,7,2,1
44,1,12,7,5,1
45,1,11,7,4,1
46,1,8,7,1,1
47,1,12,7,5,1
48,1,13,6,7,0
49,1,11,7,4,1
50,1,10,7,3,1
51,1,8,7,1,1
52,1,12,7,5,1
53,1,10,7,3,1
54,1,11,4,7,0
55,1,13,6,7,0
56,1,12,5,7,0
57,1,10,7,3,1
58,1,12,5,7,0
59,1,8,7,1,1
60,1,13,6,7,0
61,1,8,7,1,1
62,1,8,1,7,0
63,1,8,7,1,1
64,1,12,7,5,1
65,1,10,7,3,1
66,1,9,7,2,1
67,1,13,6,7,0
68,1,13,7,6,1
69,1,10,7,3,1
70,1,12,7,5,1
71,1,9,7,2,1
72,1,10,7,3,1
73,1,12,7,5,1
74,1,11,7,4,1
75,1,10,7,3,1
76,1,13,7,6,1
77,1,10,7,3,1
78,1,12,7,5,1
79,1,9,2,7,0
80,1,12,7,5,1
81,1,11,7,4,1
82,1,12,5,7,0
83,1,10,7,3,1
84,1,12,7,5,1
85,1,9,7,2,1
86,1,12,7,5,1
87,1,11,4,7,0
88,1,13,6,7,0
89,1,10,7,3,1
90,1,9,7,2,1
91,1,13,6,7,0
92,1,13,6,7,0
93,1,9,7,2,1
94,1,12,5,7,0
95,1,13,6,7,0
96,1,13,7,6,1
97,1,8,7,1,1
98,1,13,7,6,1
99,1,12,7,5,1
100,1,13,7,6,1
101,1,10,7,3,1
102,1,10,7,3,1
103,1,13,6,7,0
104,1,11,4,7,0
105,1,12,7,5,1
106,1,9,7,2,1
107,1,13,6,7,0
108,1,9,2,7,0
109,1,12,7,5,1
110,1,13,7,6,1
111,1,13,6,7,0
112,1,11,7,4,1
113,1,12,7,5,1
114,1,13,6,7,0
115,1,13,6,7,0
116,1,9,7,2,1
117,1,9,7,2,1
118,1,10,7,3,1
119,1,13,6,7,0
120,1,8,7,1,1
121,1,12,7,5,1
122,1,9,7,2,1
123,1,12,7,5,1
124,1,12,5,7,0
125,1,9,7,2,1
126,1,13,6,7,0
127,1,11,7,4,1
