claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_setter_pounce_count_sets_now,count_points,10,95,95,18.778666572414927,0.6194360180904991,0.9361052621352045,0.05763157880619953,0.7052631578947368,0.8210526315789474,0.9368421052631579,0.9368421052631579
ch05_setter_pounce_count_sets_now,count_points,5,77,77,18.573830834456853,0.6585833523180578,0.9692857149359467,0.019870129825136106,0.7402597402597403,0.8571428571428571,0.9090909090909091,0.922077922077922
ch05_setter_pounce_count_sets_now,current_winner_team,offense,172,170,18.68696685251509,0.6369612781807433,0.9509593020518159,0.04072674408793276,0.7209302325581395,0.8372093023255814,0.9244186046511628,0.9302325581395349
ch05_setter_pounce_count_sets_now,decl,blanks,26,26,16.86370715728173,0.3899425176473764,0.9507692295771378,0.034615384378971964,0.7307692307692307,0.7307692307692307,0.9230769230769231,0.9615384615384616
ch05_setter_pounce_count_sets_now,decl,fives,21,20,20.205543894143332,1.4460790724981398,0.9633333342415946,0.035714286423864816,0.6666666666666666,0.7142857142857143,1.0,1.0
ch05_setter_pounce_count_sets_now,decl,fours,42,41,17.6747828365104,0.6735050905318487,0.9482142843660855,0.05047618917056492,0.6666666666666666,0.7619047619047619,0.9285714285714286,0.9285714285714286
ch05_setter_pounce_count_sets_now,decl,sixes,25,25,20.681179523468018,0.007661895751953125,0.9583999991416932,0.04059999987483025,0.84,0.96,1.0,1.0
ch05_setter_pounce_count_sets_now,decl,threes,21,21,17.04202455566043,0.825296455905551,0.9597619062378293,0.01904761964189155,0.8095238095238095,0.9523809523809523,0.9523809523809523,0.9523809523809523
ch05_setter_pounce_count_sets_now,later_seats_remaining,0,67,66,24.532321872995862,0.8291395128662906,1.0,0.0,0.7313432835820896,0.8507462686567164,1.0,1.0
ch05_setter_pounce_count_sets_now,later_seats_remaining,1,35,35,14.65409346989223,0.820903846195766,0.9408571413585118,0.04757142966347081,0.6285714285714286,0.7714285714285715,0.9142857142857143,0.9428571428571428
ch05_setter_pounce_count_sets_now,later_seats_remaining,2,70,69,15.108563738509215,0.36104796954563684,0.9090714286480631,0.07628571349861367,0.7571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
ch05_setter_pounce_count_sets_now,seat_role,left_setter,82,81,18.037078928656694,0.6659282474983029,0.9384146334557999,0.04932926870064765,0.7439024390243902,0.8536585365853658,0.9146341463414634,0.9146341463414634
ch05_setter_pounce_count_sets_now,seat_role,right_setter,90,89,19.279086960919408,0.6105691505803003,0.9623888889948528,0.032888888329681426,0.7,0.8222222222222222,0.9333333333333333,0.9444444444444444
ch05_setter_pounce_count_sets_now,sets_now_label,true,172,170,18.68696685251509,0.6369612781807433,0.9509593020518159,0.04072674408793276,0.7209302325581395,0.8372093023255814,0.9244186046511628,0.9302325581395349
ch05_setter_pounce_count_sets_now,team,defense,172,170,18.68696685251509,0.6369612781807433,0.9509593020518159,0.04072674408793276,0.7209302325581395,0.8372093023255814,0.9244186046511628,0.9302325581395349
ch05_setter_pounce_count_sets_now,trick_idx,1,22,22,23.35409852726893,0.001122041182084517,0.9436363604935732,0.05522727288983085,0.6818181818181818,0.9090909090909091,0.8181818181818182,0.8181818181818182
ch05_setter_pounce_count_sets_now,trick_idx,2,24,23,21.14217495918274,0.39974041779836017,0.9491666654745737,0.04812500086457779,0.7083333333333334,0.7916666666666666,0.9166666666666666,0.9166666666666666
ch05_setter_pounce_count_sets_now,trick_idx,3,29,29,17.958982368995404,1.0595325272658775,0.9431034490979952,0.04344827595070518,0.7241379310344828,0.896551724137931,0.9310344827586207,0.9655172413793104
ch05_setter_pounce_count_sets_now,trick_idx,4,35,35,13.400686675908842,1.3296877639634268,0.9225714279072625,0.07571428428803172,0.6,0.7142857142857143,0.8857142857142857,0.9142857142857143
ch05_setter_pounce_count_sets_now,trick_idx,5,33,33,15.794965944506906,0.32521864862153027,0.9524242426409866,0.020606060822804768,0.8787878787878788,0.8787878787878788,0.9696969696969697,0.9696969696969697
ch05_setter_pounce_count_sets_now,trick_position,1,70,69,15.108563738509215,0.36104796954563684,0.9090714286480631,0.07628571349861367,0.7571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
ch05_setter_pounce_count_sets_now,trick_position,2,35,35,14.65409346989223,0.820903846195766,0.9408571413585118,0.04757142966347081,0.6285714285714286,0.7714285714285715,0.9142857142857143,0.9428571428571428
ch05_setter_pounce_count_sets_now,trick_position,3,67,66,24.532321872995862,0.8291395128662906,1.0,0.0,0.7313432835820896,0.8507462686567164,1.0,1.0
ch05_reckless_count_to_bidder,candidate_beats_current,false,1987,1785,-15.47265971862586,7.212615962518743,0.4670634122094806,0.5098062403566637,0.3064921992954202,0.29944640161046804,0.40463009562154,0.40865626572722696
ch05_reckless_count_to_bidder,candidate_would_win_now,false,1987,1785,-15.47265971862586,7.212615962518743,0.4670634122094806,0.5098062403566637,0.3064921992954202,0.29944640161046804,0.40463009562154,0.40865626572722696
ch05_reckless_count_to_bidder,count_points,10,677,662,-17.787641301531032,11.30243779400548,0.4127178730792538,0.5638257019521676,0.23042836041358936,0.2171344165435746,0.3072378138847858,0.30576070901033975
