claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_setter_pounce_count_sets_now,trick_position,3,7,6,29.953738348824636,0.2754576546805246,1.0,0.0,0.5714285714285714,0.8571428571428571,1.0,1.0
ch05_reckless_count_to_bidder,candidate_beats_current,false,238,212,-17.126104026907633,6.685520619179412,0.43987394939372393,0.5451260499710984,0.3025210084033613,0.3025210084033613,0.41596638655462187,0.41596638655462187
ch05_reckless_count_to_bidder,candidate_would_win_now,false,238,212,-17.126104026907633,6.685520619179412,0.43987394939372393,0.5451260499710984,0.3025210084033613,0.3025210084033613,0.41596638655462187,0.41596638655462187
ch05_reckless_count_to_bidder,count_points,10,82,80,-19.400598547807554,9.227460979506738,0.3711585363759318,0.6178658539656459,0.24390243902439024,0.25609756097560976,0.35365853658536583,0.34146341463414637
ch05_reckless_count_to_bidder,count_points,5,156,152,-15.930536394126904,5.349372481058638,0.47599358956974286,0.5068910247944773,0.3333333333333333,0.3269230769230769,0.44871794871794873,0.4551282051282051
ch05_reckless_count_to_bidder,current_winner_team,offense,238,212,-17.126104026907633,6.685520619179412,0.43987394939372393,0.5451260499710984,0.3025210084033613,0.3025210084033613,0.41596638655462187,0.41596638655462187
ch05_reckless_count_to_bidder,decl,blanks,43,37,-21.725002013666685,9.054055271453636,0.34988371921746536,0.6299999997799479,0.2558139534883721,0.2558139534883721,0.3953488372093023,0.3953488372093023
ch05_reckless_count_to_bidder,decl,fives,17,17,-14.356985442778644,3.866302756702199,0.45647058701690507,0.5311764724114362,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5882352941176471
ch05_reckless_count_to_bidder,decl,fours,18,17,-16.153443094756867,7.734677661132689,0.4699999979800648,0.5172222206989924,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.3888888888888889
ch05_reckless_count_to_bidder,decl,ones,35,32,-15.84200850214277,6.0375454698290145,0.4485714288694518,0.5332857141803418,0.3142857142857143,0.34285714285714286,0.37142857142857144,0.37142857142857144
